Source.Name,Column1,Column2,Column3,Column4,INTERNATIONAL,Column6,Column7,Column8,Column9
20220101095002pdf_1-14 Januari 2022.pdf,NO,LOCATION,CITY,IATA CODE,FLIGHT PRICE,"DOMESTIC FLIGHT
PRICE INTO
PLANE/NOT INTO
PLANE","DOMESTIC FLIGHT
PRICE INTO
PLANE/NOT INTO
PLANE
ONE TIME CUSTOMER","DOMESTIC FLIGHT
PRICE INTO
PLANE/NOT INTO
PLANE",
20220101095002pdf_1-14 Januari 2022.pdf,,,,,,(incl. VAT+Gov Tax),(incl. VAT+Gov Tax),(incl. VAT+Gov Tax),
20220101095002pdf_1-14 Januari 2022.pdf,,,,,(USCents / Liter),(Rp / Liter),(Rp / Liter),(USCents / Liter),
20220430221252pdf_1-14 Mei 2022.pdf,51,JUWATA,TARAKAN,TRK,102.90,"16,238.67","16,282.44",113.08,
20220430221252pdf_1-14 Mei 2022.pdf,52,BABULLAH,TERNATE,TTE,104.50,"16,505.79","16,550.28",114.97,
20220430221252pdf_1-14 Mei 2022.pdf,53,HASANUDDIN,UJUNG PANDANG,UPG,102.00,"16,105.11","16,148.52",112.19,
20220430221252pdf_1-14 Mei 2022.pdf,54,MAU HAU,WAINGAPU,WGP,103.70,"16,383.36","16,427.52",114.08,
20220430221252pdf_1-14 Mei 2022.pdf,55,ISWAHYUDI,MADIUN,WIAR (ICAO),102.50,"16,216.41","16,260.12",112.97,
20220430221252pdf_1-14 Mei 2022.pdf,56,DUMATUBUN,TUAL,LUV,107.10,"16,884.21","16,929.72",117.64,
20220430221252pdf_1-14 Mei 2022.pdf,57,SILANGIT,SIBORONG-BORONG,DTB,103.20,"16,305.45","16,349.40",113.53,
20220430221252pdf_1-14 Mei 2022.pdf,58,KALIMARAU,BERAU,BEJ,102.90,"16,238.67","16,282.44",113.08,
20220430221252pdf_1-14 Mei 2022.pdf,59,KOMODO,LABUAN BAJO,LBJ,104.30,"16,472.40","16,516.80",114.75,
20220430221252pdf_1-14 Mei 2022.pdf,60,KUALANAMU,DELI SERDANG,KNO,101.30,"15,982.68","16,025.76",111.30,
20220430221252pdf_1-14 Mei 2022.pdf,61,TAMPA PADANG,MAMUJU,MJU,105.00,"16,583.70","16,628.40",115.53,
20220430221252pdf_1-14 Mei 2022.pdf,62,F.L. TOBING,PINANGSORI,FLZ,103.80,"16,383.36","16,427.52",114.08,
20220430221252pdf_1-14 Mei 2022.pdf,63,MOZES KILANGIN,TIMIKA,TIM,104.50,"16,505.79","16,550.28",114.97,
20220430221252pdf_1-14 Mei 2022.pdf,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,106.20,"16,895.34","16,940.88",117.64,
20220430221252pdf_1-14 Mei 2022.pdf,65,BLIMBINGSARI,BANYUWANGI,BWX,103.70,"16,383.36","16,427.52",114.08,
20220430221252pdf_1-14 Mei 2022.pdf,66,TAMBOLAKA,SUMBA BARAT,TMC,105.90,"16,784.04","16,829.28",116.87,
20220430221252pdf_1-14 Mei 2022.pdf,67,BINAKA,"GUNUNGSITOLI",GNS,"103.80","16,383.36","16,427.52",114.08,0
20220430221252pdf_1-14 Mei 2022.pdf,68,KULONPROGO,YOGYAKARTA,YIA,104.70,"16,539.18","16,583.76",115.20,0
20220430221252pdf_1-14 Mei 2022.pdf,69,KUABANG,HALMAHERA UTARA,KAZ,111.90,"17,652.18","17,699.76",122.99,0
20220430221252pdf_1-14 Mei 2022.pdf,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,102.00,"16,093.98","16,137.36",112.08,
20220430221252pdf_1-14 Mei 2022.pdf,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,111.90,"17,718.96","17,766.72",123.43,
20220430221252pdf_1-14 Mei 2022.pdf,72,BUDIARTO,CURUG,BTO,101.80,"16,071.72","16,115.04",109.07,
20220515030047pdf_15-31 Mei 2022.pdf,1,APT PRANOTO,SAMARINDA,AAP,106.70,"16,906.47","16,952.04",117.31,
20220515030047pdf_15-31 Mei 2022.pdf,2,PATTIMURA,AMBON,AMQ,108.30,"17,173.59","17,219.88",119.20,
20220515030047pdf_15-31 Mei 2022.pdf,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,106.70,"16,906.47","16,952.04",117.31,
20220515030047pdf_15-31 Mei 2022.pdf,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,104.90,"16,639.35","16,684.20",115.53,
20220515030047pdf_15-31 Mei 2022.pdf,5,FRANS KAISIEPO,BIAK,BIK,108.30,"17,173.59","17,219.88",119.20,
20220515030047pdf_15-31 Mei 2022.pdf,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,109.20,"17,451.84","17,498.88",121.09,
20220515030047pdf_15-31 Mei 2022.pdf,7,M. SALAHUDDIN,BIMA,BMU,107.50,"17,051.16","17,097.12",118.31,
20220515030047pdf_15-31 Mei 2022.pdf,8,SEPINGGAN,BALIKPAPAN,BPN,105.10,"16,650.48","16,695.36",115.53,
20220515030047pdf_15-31 Mei 2022.pdf,9,HANG NADIM,BATAM,BTH,104.60,"14,934.67","14,979.34",103.61,
20220515030047pdf_15-31 Mei 2022.pdf,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,107.60,"17,051.16","17,097.12",118.31,
20220515030047pdf_15-31 Mei 2022.pdf,11,SOEKARNO HATTA,CENGKARENG,CGK,98.70,"15,637.65","15,679.80",108.52,
20220515030047pdf_15-31 Mei 2022.pdf,12,TUNGGUL WULUNG,CILACAP,CXP,105.80,"16,761.78","16,806.96",116.31,
20220515030047pdf_15-31 Mei 2022.pdf,13,SULTAN THAHA,JAMBI,DJB,111.20,"17,763.48","17,811.36",123.32,
20220515030047pdf_15-31 Mei 2022.pdf,14,SENTANI,JAYAPURA,DJJ,108.30,"17,173.59","17,219.88",119.20,
20220515030047pdf_15-31 Mei 2022.pdf,15,NGURAH RAI,DENPASAR,DPS,105.40,"16,717.26","16,762.32",115.97,
20220515030047pdf_15-31 Mei 2022.pdf,16,PINANG KAMPAI,DUMAI,DUM,107.60,"17,051.16","17,097.12",118.31,
20220515030047pdf_15-31 Mei 2022.pdf,17,H. AROEBOESMAN,ENDE,ENE,107.50,"17,051.16","17,097.12",118.31,
20220515030047pdf_15-31 Mei 2022.pdf,18,JALALUDDIN,GORONTALO,GTO,108.00,"17,140.20","17,186.40",118.98,
20220515030047pdf_15-31 Mei 2022.pdf,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,103.00,"16,327.71","16,371.72",113.30,
20220515030047pdf_15-31 Mei 2022.pdf,20,ADISUCIPTO,YOGYAKARTA,JOG,105.30,"16,683.87","16,728.84",115.75,
20220515030047pdf_15-31 Mei 2022.pdf,21,WOLTER MONGINSIDI,KENDARI,KDI,108.00,"17,140.20","17,186.40",118.98,
20220515030047pdf_15-31 Mei 2022.pdf,22,UTAROM,KAIMANA,KNG,108.30,"17,173.59","17,219.88",119.20,
20220515030047pdf_15-31 Mei 2022.pdf,23,ELTARI,KUPANG,KOE,108.00,"17,084.55","17,130.60",118.53,
20220515030047pdf_15-31 Mei 2022.pdf,24,LOMBOK INTERNATIONAL,MATARAM,LOP,109.10,"17,307.15","17,353.80",120.09,
20220515030047pdf_15-31 Mei 2022.pdf,25,BUBUNG,LUWUK,LUW,108.00,"17,140.20","17,186.40",118.98,
20220515030047pdf_15-31 Mei 2022.pdf,26,SAM RATULANGI,MANADO,MDC,108.00,"17,140.20","17,186.40",118.98,
20220515030047pdf_15-31 Mei 2022.pdf,27,POLONIA,MEDAN,MES,107.60,"17,051.16","17,097.12",118.31,
20220515030047pdf_15-31 Mei 2022.pdf,28,MOPAH,MERAUKE,MKQ,108.30,"17,173.59","17,219.88",119.20,
20220515030047pdf_15-31 Mei 2022.pdf,29,RENDANI,MANOKWARI,MKW,108.30,"17,173.59","17,219.88",119.20,
20220515030047pdf_15-31 Mei 2022.pdf,30,KERTAJATI,MAJALENGKA,KJT,105.60,"16,739.52","16,784.64",116.20,
20220515030047pdf_15-31 Mei 2022.pdf,31,ABDURACHMAN SALEH,MALANG,MLG,106.00,"16,806.30","16,851.60",116.64,
20220515030047pdf_15-31 Mei 2022.pdf,32,WAI OTI,MAUMERE,MOF,107.50,"17,051.16","17,097.12",118.31,
20220515030047pdf_15-31 Mei 2022.pdf,33,PANIAI,NABIRE,NBX,108.30,"17,173.59","17,219.88",119.20,
20220515030047pdf_15-31 Mei 2022.pdf,34,RANAI,NATUNA,NTX,107.60,"17,051.16","17,097.12",118.31,
20220515030047pdf_15-31 Mei 2022.pdf,35,PONDOK CABE,JAKARTA,PCB,105.40,"16,717.26","16,762.32",115.97,
20220515030047pdf_15-31 Mei 2022.pdf,36,MINANGKABAU,PADANG,PDG,107.60,"17,051.16","17,097.12",118.31,
20220515030047pdf_15-31 Mei 2022.pdf,37,DEPATI AMIR,PANGKAL PINANG,PGK,107.60,"17,073.42","17,119.44",118.53,
20220515030047pdf_15-31 Mei 2022.pdf,38,ISKANDAR,PANGKALAN BUN,PKN,106.70,"16,906.47","16,952.04",117.31,
20220515030047pdf_15-31 Mei 2022.pdf,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,107.60,"17,051.16","17,097.12",118.31,
20220515030047pdf_15-31 Mei 2022.pdf,40,TJILIK RIWUT,PALANGKARAYA,PKY,106.70,"16,906.47","16,952.04",117.31,
20220515030047pdf_15-31 Mei 2022.pdf,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,107.60,"17,073.42","17,119.44",118.53,
20220515030047pdf_15-31 Mei 2022.pdf,42,MUTIARA,PALU,PLW,108.00,"17,140.20","17,186.40",118.98,
20220515030047pdf_15-31 Mei 2022.pdf,43,SUPADIO,PONTIANAK,PNK,106.70,"16,906.47","16,952.04",117.31,
20220515030047pdf_15-31 Mei 2022.pdf,44,H. ASAN,SAMPIT,SMQ,106.70,"16,906.47","16,952.04",117.31,
20220515030047pdf_15-31 Mei 2022.pdf,45,ADISUMARMO,SOLO,SOC,105.80,"16,761.78","16,806.96",116.31,
20220515030047pdf_15-31 Mei 2022.pdf,46,SORONG DARATAN,SORONG,SOQ,108.30,"17,173.59","17,219.88",119.20,
20220515030047pdf_15-31 Mei 2022.pdf,47,ACHMAD YANI,SEMARANG,SRG,104.00,"16,483.53","16,527.96",114.42,
20220515030047pdf_15-31 Mei 2022.pdf,48,JUANDA,SURABAYA,SUB,101.60,"16,105.11","16,148.52",111.75,
20220515030047pdf_15-31 Mei 2022.pdf,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,105.10,"16,772.91","16,818.12",116.42,
20220515030047pdf_15-31 Mei 2022.pdf,50,KIJANG,TANJUNG PINANG,TNJ,108.00,"17,140.20","17,186.40",118.98,
20220515030047pdf_15-31 Mei 2022.pdf,51,JUWATA,TARAKAN,TRK,106.70,"16,906.47","16,952.04",117.31,
20220515030047pdf_15-31 Mei 2022.pdf,52,BABULLAH,TERNATE,TTE,108.30,"17,173.59","17,219.88",119.20,
20220515030047pdf_15-31 Mei 2022.pdf,53,HASANUDDIN,UJUNG PANDANG,UPG,105.80,"16,772.91","16,818.12",116.42,
20220515030047pdf_15-31 Mei 2022.pdf,54,MAU HAU,WAINGAPU,WGP,107.50,"17,051.16","17,097.12",118.31,
20220515030047pdf_15-31 Mei 2022.pdf,55,ISWAHYUDI,MADIUN,WIAR (ICAO),106.30,"16,884.21","16,929.72",117.20,
20220515030047pdf_15-31 Mei 2022.pdf,56,DUMATUBUN,TUAL,LUV,110.90,"17,552.01","17,599.32",121.87,
20220515030047pdf_15-31 Mei 2022.pdf,57,SILANGIT,SIBORONG-BORONG,DTB,107.00,"16,973.25","17,019.00",117.76,
20220515030047pdf_15-31 Mei 2022.pdf,58,KALIMARAU,BERAU,BEJ,106.70,"16,906.47","16,952.04",117.31,
20220515030047pdf_15-31 Mei 2022.pdf,59,KOMODO,LABUAN BAJO,LBJ,108.00,"17,140.20","17,186.40",118.98,
20220515030047pdf_15-31 Mei 2022.pdf,60,KUALANAMU,DELI SERDANG,KNO,105.10,"16,650.48","16,695.36",115.53,
20220515030047pdf_15-31 Mei 2022.pdf,61,TAMPA PADANG,MAMUJU,MJU,108.80,"17,251.50","17,298.00",119.76,
20220515030047pdf_15-31 Mei 2022.pdf,62,F.L. TOBING,PINANGSORI,FLZ,107.60,"17,051.16","17,097.12",118.31,
20220515030047pdf_15-31 Mei 2022.pdf,63,MOZES KILANGIN,TIMIKA,TIM,108.30,"17,173.59","17,219.88",119.20,
20220515030047pdf_15-31 Mei 2022.pdf,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,109.90,"17,563.14","17,610.48",121.87,
20220515030047pdf_15-31 Mei 2022.pdf,65,BLIMBINGSARI,BANYUWANGI,BWX,107.50,"17,051.16","17,097.12",118.31,
20220515030047pdf_15-31 Mei 2022.pdf,66,TAMBOLAKA,SUMBA BARAT,TMC,109.70,"17,451.84","17,498.88",121.09,
20220515030047pdf_15-31 Mei 2022.pdf,67,BINAKA,"GUNUNGSITOLI",GNS,"107.60","17,051.16","17,097.12",118.31,0
20220515030047pdf_15-31 Mei 2022.pdf,68,KULONPROGO,YOGYAKARTA,YIA,108.50,"17,206.98","17,253.36",119.42,0
20220515030047pdf_15-31 Mei 2022.pdf,69,KUABANG,HALMAHERA UTARA,KAZ,115.70,"18,319.98","18,369.36",127.22,0
20220515030047pdf_15-31 Mei 2022.pdf,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,105.80,"16,761.78","16,806.96",116.31,
20220515030047pdf_15-31 Mei 2022.pdf,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,115.60,"18,386.76","18,436.32",127.66,
20220515030047pdf_15-31 Mei 2022.pdf,72,BUDIARTO,CURUG,BTO,105.60,"16,739.52","16,784.64",113.30,
20220601000106pdf_1-14 Juni 2022.pdf,1,APT PRANOTO,SAMARINDA,AAP,105.60,"16,906.47","16,952.04",115.75,
20220601000106pdf_1-14 Juni 2022.pdf,2,PATTIMURA,AMBON,AMQ,107.20,"17,173.59","17,219.88",117.64,
20220601000106pdf_1-14 Juni 2022.pdf,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,105.60,"16,906.47","16,952.04",115.75,
20220601000106pdf_1-14 Juni 2022.pdf,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,103.90,"16,639.35","16,684.20",113.97,
20220601000106pdf_1-14 Juni 2022.pdf,5,FRANS KAISIEPO,BIAK,BIK,107.20,"17,173.59","17,219.88",117.64,
20220601000106pdf_1-14 Juni 2022.pdf,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,108.10,"17,451.84","17,498.88",119.54,
20220601000106pdf_1-14 Juni 2022.pdf,7,M. SALAHUDDIN,BIMA,BMU,106.40,"17,051.16","17,097.12",116.75,
20220601000106pdf_1-14 Juni 2022.pdf,8,SEPINGGAN,BALIKPAPAN,BPN,104.00,"16,650.48","16,695.36",113.97,
20220601000106pdf_1-14 Juni 2022.pdf,9,HANG NADIM,BATAM,BTH,103.50,"14,934.67","14,979.34",102.21,
20220601000106pdf_1-14 Juni 2022.pdf,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,106.50,"17,051.16","17,097.12",116.75,
20220601000106pdf_1-14 Juni 2022.pdf,11,SOEKARNO HATTA,CENGKARENG,CGK,98.10,"15,748.95","15,791.40",107.85,
20220601000106pdf_1-14 Juni 2022.pdf,12,TUNGGUL WULUNG,CILACAP,CXP,104.70,"16,761.78","16,806.96",114.75,
20220601000106pdf_1-14 Juni 2022.pdf,13,SULTAN THAHA,JAMBI,DJB,110.10,"17,763.48","17,811.36",121.65,
20220601000106pdf_1-14 Juni 2022.pdf,14,SENTANI,JAYAPURA,DJJ,107.20,"17,173.59","17,219.88",117.64,
20220601000106pdf_1-14 Juni 2022.pdf,15,NGURAH RAI,DENPASAR,DPS,104.30,"16,717.26","16,762.32",114.42,
20220601000106pdf_1-14 Juni 2022.pdf,16,PINANG KAMPAI,DUMAI,DUM,106.50,"17,051.16","17,097.12",116.75,
20220601000106pdf_1-14 Juni 2022.pdf,17,H. AROEBOESMAN,ENDE,ENE,106.40,"17,051.16","17,097.12",116.75,
20220601000106pdf_1-14 Juni 2022.pdf,18,JALALUDDIN,GORONTALO,GTO,106.90,"17,140.20","17,186.40",117.42,
20220601000106pdf_1-14 Juni 2022.pdf,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,102.00,"16,327.71","16,371.72",111.86,
20220601000106pdf_1-14 Juni 2022.pdf,20,ADISUCIPTO,YOGYAKARTA,JOG,104.20,"16,683.87","16,728.84",114.19,
20220601000106pdf_1-14 Juni 2022.pdf,21,WOLTER MONGINSIDI,KENDARI,KDI,106.90,"17,140.20","17,186.40",117.42,
20220601000106pdf_1-14 Juni 2022.pdf,22,UTAROM,KAIMANA,KNG,107.20,"17,173.59","17,219.88",117.64,
20220601000106pdf_1-14 Juni 2022.pdf,23,ELTARI,KUPANG,KOE,106.90,"17,084.55","17,130.60",116.98,
20220601000106pdf_1-14 Juni 2022.pdf,24,LOMBOK INTERNATIONAL,MATARAM,LOP,108.00,"17,307.15","17,353.80",118.53,
20220601000106pdf_1-14 Juni 2022.pdf,25,BUBUNG,LUWUK,LUW,106.90,"17,140.20","17,186.40",117.42,
20220601000106pdf_1-14 Juni 2022.pdf,26,SAM RATULANGI,MANADO,MDC,106.90,"17,140.20","17,186.40",117.42,
20220601000106pdf_1-14 Juni 2022.pdf,27,POLONIA,MEDAN,MES,106.50,"17,051.16","17,097.12",116.75,
20220601000106pdf_1-14 Juni 2022.pdf,28,MOPAH,MERAUKE,MKQ,107.20,"17,173.59","17,219.88",117.64,
20220601000106pdf_1-14 Juni 2022.pdf,29,RENDANI,MANOKWARI,MKW,107.20,"17,173.59","17,219.88",117.64,
20220601000106pdf_1-14 Juni 2022.pdf,30,KERTAJATI,MAJALENGKA,KJT,104.50,"16,739.52","16,784.64",114.64,
20220601000106pdf_1-14 Juni 2022.pdf,31,ABDURACHMAN SALEH,MALANG,MLG,104.90,"16,806.30","16,851.60",115.08,
20220601000106pdf_1-14 Juni 2022.pdf,32,WAI OTI,MAUMERE,MOF,106.40,"17,051.16","17,097.12",116.75,
20220601000106pdf_1-14 Juni 2022.pdf,33,PANIAI,NABIRE,NBX,107.20,"17,173.59","17,219.88",117.64,
20220601000106pdf_1-14 Juni 2022.pdf,34,RANAI,NATUNA,NTX,106.50,"17,051.16","17,097.12",116.75,
20220601000106pdf_1-14 Juni 2022.pdf,35,PONDOK CABE,JAKARTA,PCB,104.30,"16,717.26","16,762.32",114.42,
20220601000106pdf_1-14 Juni 2022.pdf,36,MINANGKABAU,PADANG,PDG,106.50,"17,051.16","17,097.12",116.75,
20220601000106pdf_1-14 Juni 2022.pdf,37,DEPATI AMIR,PANGKAL PINANG,PGK,106.50,"17,073.42","17,119.44",116.87,
20220601000106pdf_1-14 Juni 2022.pdf,38,ISKANDAR,PANGKALAN BUN,PKN,105.60,"16,906.47","16,952.04",115.75,
20220601000106pdf_1-14 Juni 2022.pdf,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,106.50,"17,051.16","17,097.12",116.75,
20220601000106pdf_1-14 Juni 2022.pdf,40,TJILIK RIWUT,PALANGKARAYA,PKY,105.60,"16,906.47","16,952.04",115.75,
20220601000106pdf_1-14 Juni 2022.pdf,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,106.50,"17,073.42","17,119.44",116.87,
20220601000106pdf_1-14 Juni 2022.pdf,42,MUTIARA,PALU,PLW,106.90,"17,140.20","17,186.40",117.42,
20220601000106pdf_1-14 Juni 2022.pdf,43,SUPADIO,PONTIANAK,PNK,105.60,"16,906.47","16,952.04",115.75,
20220601000106pdf_1-14 Juni 2022.pdf,44,H. ASAN,SAMPIT,SMQ,105.60,"16,906.47","16,952.04",115.75,
20220601000106pdf_1-14 Juni 2022.pdf,45,ADISUMARMO,SOLO,SOC,104.70,"16,761.78","16,806.96",114.75,
20220601000106pdf_1-14 Juni 2022.pdf,46,SORONG DARATAN,SORONG,SOQ,107.20,"17,173.59","17,219.88",117.64,
20220601000106pdf_1-14 Juni 2022.pdf,47,ACHMAD YANI,SEMARANG,SRG,103.00,"16,483.53","16,527.96",112.86,
20220601000106pdf_1-14 Juni 2022.pdf,48,JUANDA,SURABAYA,SUB,100.60,"16,105.11","16,148.52",110.30,
20220601000106pdf_1-14 Juni 2022.pdf,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,104.00,"16,772.91","16,818.12",114.86,
20220601000106pdf_1-14 Juni 2022.pdf,50,KIJANG,TANJUNG PINANG,TNJ,106.90,"17,140.20","17,186.40",117.42,
20220601000106pdf_1-14 Juni 2022.pdf,51,JUWATA,TARAKAN,TRK,105.60,"16,906.47","16,952.04",115.75,
20220601000106pdf_1-14 Juni 2022.pdf,52,BABULLAH,TERNATE,TTE,107.20,"17,173.59","17,219.88",117.64,
20220601000106pdf_1-14 Juni 2022.pdf,53,HASANUDDIN,UJUNG PANDANG,UPG,104.70,"16,772.91","16,818.12",114.86,
20220601000106pdf_1-14 Juni 2022.pdf,54,MAU HAU,WAINGAPU,WGP,106.40,"17,051.16","17,097.12",116.75,
20220601000106pdf_1-14 Juni 2022.pdf,55,ISWAHYUDI,MADIUN,WIAR (ICAO),105.20,"16,884.21","16,929.72",115.64,
20220601000106pdf_1-14 Juni 2022.pdf,56,DUMATUBUN,TUAL,LUV,110.10,"17,663.31","17,710.92",120.98,
20220601000106pdf_1-14 Juni 2022.pdf,57,SILANGIT,SIBORONG-BORONG,DTB,105.90,"16,973.25","17,019.00",116.20,
20220601000106pdf_1-14 Juni 2022.pdf,58,KALIMARAU,BERAU,BEJ,105.60,"16,906.47","16,952.04",115.75,
20220601000106pdf_1-14 Juni 2022.pdf,59,KOMODO,LABUAN BAJO,LBJ,106.90,"17,140.20","17,186.40",117.42,
20220601000106pdf_1-14 Juni 2022.pdf,60,KUALANAMU,DELI SERDANG,KNO,104.00,"16,650.48","16,695.36",113.97,
20220601000106pdf_1-14 Juni 2022.pdf,61,TAMPA PADANG,MAMUJU,MJU,107.70,"17,251.50","17,298.00",118.09,
20220601000106pdf_1-14 Juni 2022.pdf,62,F.L. TOBING,PINANGSORI,FLZ,106.50,"17,051.16","17,097.12",116.75,
20220601000106pdf_1-14 Juni 2022.pdf,63,MOZES KILANGIN,TIMIKA,TIM,107.20,"17,173.59","17,219.88",117.64,
20220601000106pdf_1-14 Juni 2022.pdf,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,108.80,"17,563.14","17,610.48",120.32,
20220601000106pdf_1-14 Juni 2022.pdf,65,BLIMBINGSARI,BANYUWANGI,BWX,106.40,"17,051.16","17,097.12",116.75,
20220601000106pdf_1-14 Juni 2022.pdf,66,TAMBOLAKA,SUMBA BARAT,TMC,108.60,"17,451.84","17,498.88",119.54,
20220601000106pdf_1-14 Juni 2022.pdf,67,BINAKA,"GUNUNGSITOLI",GNS,"106.50","17,051.16","17,097.12",116.75,0
20220601000106pdf_1-14 Juni 2022.pdf,68,KULONPROGO,YOGYAKARTA,YIA,107.40,"17,206.98","17,253.36",117.87,0
20220601000106pdf_1-14 Juni 2022.pdf,69,KUABANG,HALMAHERA UTARA,KAZ,114.70,"18,431.28","18,480.96",126.21,0
20220601000106pdf_1-14 Juni 2022.pdf,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,104.70,"16,761.78","16,806.96",114.75,
20220601000106pdf_1-14 Juni 2022.pdf,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,114.70,"18,498.06","18,547.92",126.66,
20220601000106pdf_1-14 Juni 2022.pdf,72,BUDIARTO,CURUG,BTO,104.50,"16,739.52","16,784.64",111.86,
20220615031452pdf_15-30 Juni 2022.pdf,1,APT PRANOTO,SAMARINDA,AAP,115.30,"18,409.02","18,458.64",126.66,
20220615031452pdf_15-30 Juni 2022.pdf,2,PATTIMURA,AMBON,AMQ,116.90,"18,676.14","18,726.48",128.44,
20220615031452pdf_15-30 Juni 2022.pdf,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,115.30,"18,409.02","18,458.64",126.66,
20220615031452pdf_15-30 Juni 2022.pdf,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,113.60,"18,141.90","18,190.80",124.77,
20220615031452pdf_15-30 Juni 2022.pdf,5,FRANS KAISIEPO,BIAK,BIK,116.90,"18,676.14","18,726.48",128.44,
20220615031452pdf_15-30 Juni 2022.pdf,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,117.90,"18,954.39","19,005.48",130.33,
20220615031452pdf_15-30 Juni 2022.pdf,7,M. SALAHUDDIN,BIMA,BMU,116.20,"18,553.71","18,603.72",127.66,
20220615031452pdf_15-30 Juni 2022.pdf,8,SEPINGGAN,BALIKPAPAN,BPN,113.70,"18,153.03","18,201.96",124.88,
20220615031452pdf_15-30 Juni 2022.pdf,9,HANG NADIM,BATAM,BTH,113.30,"16,288.72","16,337.44",112.04,
20220615031452pdf_15-30 Juni 2022.pdf,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,116.20,"18,553.71","18,603.72",127.66,
20220615031452pdf_15-30 Juni 2022.pdf,11,SOEKARNO HATTA,CENGKARENG,CGK,108.50,"17,362.80","17,409.60",119.42,
20220615031452pdf_15-30 Juni 2022.pdf,12,TUNGGUL WULUNG,CILACAP,CXP,114.40,"18,264.33","18,313.56",125.66,
20220615031452pdf_15-30 Juni 2022.pdf,13,SULTAN THAHA,JAMBI,DJB,119.90,"19,266.03","19,317.96",132.45,
20220615031452pdf_15-30 Juni 2022.pdf,14,SENTANI,JAYAPURA,DJJ,116.90,"18,676.14","18,726.48",128.44,
20220615031452pdf_15-30 Juni 2022.pdf,15,NGURAH RAI,DENPASAR,DPS,114.10,"18,219.81","18,268.92",125.32,
20220615031452pdf_15-30 Juni 2022.pdf,16,PINANG KAMPAI,DUMAI,DUM,116.20,"18,553.71","18,603.72",127.66,
20220615031452pdf_15-30 Juni 2022.pdf,17,H. AROEBOESMAN,ENDE,ENE,116.20,"18,553.71","18,603.72",127.66,
20220615031452pdf_15-30 Juni 2022.pdf,18,JALALUDDIN,GORONTALO,GTO,116.70,"18,642.75","18,693.00",128.22,
20220615031452pdf_15-30 Juni 2022.pdf,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,111.70,"17,830.26","17,878.32",122.65,
20220615031452pdf_15-30 Juni 2022.pdf,20,ADISUCIPTO,YOGYAKARTA,JOG,114.00,"18,186.42","18,235.44",125.10,
20220615031452pdf_15-30 Juni 2022.pdf,21,WOLTER MONGINSIDI,KENDARI,KDI,116.70,"18,642.75","18,693.00",128.22,
20220615031452pdf_15-30 Juni 2022.pdf,22,UTAROM,KAIMANA,KNG,116.90,"18,676.14","18,726.48",128.44,
20220615031452pdf_15-30 Juni 2022.pdf,23,ELTARI,KUPANG,KOE,116.60,"18,587.10","18,637.20",127.88,
20220615031452pdf_15-30 Juni 2022.pdf,24,LOMBOK INTERNATIONAL,MATARAM,LOP,117.70,"18,809.70","18,860.40",129.33,
20220615031452pdf_15-30 Juni 2022.pdf,25,BUBUNG,LUWUK,LUW,116.70,"18,642.75","18,693.00",128.22,
20220615031452pdf_15-30 Juni 2022.pdf,26,SAM RATULANGI,MANADO,MDC,116.70,"18,642.75","18,693.00",128.22,
20220615031452pdf_15-30 Juni 2022.pdf,27,POLONIA,MEDAN,MES,116.20,"18,553.71","18,603.72",127.66,
20220615031452pdf_15-30 Juni 2022.pdf,28,MOPAH,MERAUKE,MKQ,116.90,"18,676.14","18,726.48",128.44,
