Source.Name,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
20221231172557pdf_1-14 Januari 2023.pdf,,,,,INTERNATIONAL,,,
20221231172557pdf_1-14 Januari 2023.pdf,NO,LOCATION,CITY,IATA CODE,FLIGHT PRICE,"DOMESTIC FLIGHT
PRICE INTO
PLANE/NOT INTO
PLANE","DOMESTIC FLIGHT
PRICE INTO
PLANE/NOT INTO
PLANE
ONE TIME CUSTOMER","DOMESTIC FLIGHT
PRICE INTO
PLANE/NOT INTO
PLANE"
20221231172557pdf_1-14 Januari 2023.pdf,,,,,,(incl. VAT+Gov Tax),(incl. VAT+Gov Tax),(incl. VAT+Gov Tax)
20221231172557pdf_1-14 Januari 2023.pdf,,,,,(USCents / Liter),(Rp / Liter),(Rp / Liter),(USCents / Liter)
20221231172557pdf_1-14 Januari 2023.pdf,1,APT PRANOTO,SAMARINDA,AAP,102.10,"17,518.62","17,565.84",112.19
20221231172557pdf_1-14 Januari 2023.pdf,2,PATTIMURA,AMBON,AMQ,102.80,"17,663.31","17,710.92",113.08
20221231172557pdf_1-14 Januari 2023.pdf,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,102.10,"17,518.62","17,565.84",112.19
20221231172557pdf_1-14 Januari 2023.pdf,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,101.10,"17,362.80","17,409.60",111.19
20221231172557pdf_1-14 Januari 2023.pdf,5,FRANS KAISIEPO,BIAK,BIK,102.80,"17,663.31","17,710.92",113.08
20221231172557pdf_1-14 Januari 2023.pdf,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,99.90,"17,184.72","17,231.04",110.08
20221231172557pdf_1-14 Januari 2023.pdf,7,M. SALAHUDDIN,BIMA,BMU,101.50,"17,440.71","17,487.72",111.63
20221231172557pdf_1-14 Januari 2023.pdf,8,SEPINGGAN,BALIKPAPAN,BPN,100.40,"17,240.37","17,286.84",110.41
20221231172557pdf_1-14 Januari 2023.pdf,9,HANG NADIM,BATAM,BTH,99.10,"15,325.84","15,371.68",98.19
20221231172557pdf_1-14 Januari 2023.pdf,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,99.80,"17,117.94","17,164.08",109.63
20221231172557pdf_1-14 Januari 2023.pdf,11,SOEKARNO HATTA,CENGKARENG,CGK,88.30,"15,136.80","15,177.60",96.94
20221231172557pdf_1-14 Januari 2023.pdf,12,TUNGGUL WULUNG,CILACAP,CXP,101.40,"17,396.19","17,443.08",111.41
20221231172557pdf_1-14 Januari 2023.pdf,13,SULTAN THAHA,JAMBI,DJB,100.10,"17,229.24","17,275.68",110.30
20221231172557pdf_1-14 Januari 2023.pdf,14,SENTANI,JAYAPURA,DJJ,102.90,"17,618.79","17,666.28",112.86
20221231172557pdf_1-14 Januari 2023.pdf,15,NGURAH RAI,DENPASAR,DPS,101.10,"17,318.28","17,364.96",110.97
20221231172557pdf_1-14 Januari 2023.pdf,16,PINANG KAMPAI,DUMAI,DUM,99.80,"17,117.94","17,164.08",109.63
20221231172557pdf_1-14 Januari 2023.pdf,17,H. AROEBOESMAN,ENDE,ENE,101.50,"17,440.71","17,487.72",111.63
20221231172557pdf_1-14 Januari 2023.pdf,18,JALALUDDIN,GORONTALO,GTO,102.40,"17,596.53","17,643.96",112.64
20221231172557pdf_1-14 Januari 2023.pdf,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,95.40,"16,361.10","16,405.20",104.84
20221231172557pdf_1-14 Januari 2023.pdf,20,ADISUCIPTO,YOGYAKARTA,JOG,101.10,"17,351.67","17,398.44",111.08
20221231172557pdf_1-14 Januari 2023.pdf,21,WOLTER MONGINSIDI,KENDARI,KDI,102.40,"17,596.53","17,643.96",112.64
20221231172557pdf_1-14 Januari 2023.pdf,22,UTAROM,KAIMANA,KNG,102.80,"17,663.31","17,710.92",113.08
20221231172557pdf_1-14 Januari 2023.pdf,23,ELTARI,KUPANG,KOE,98.70,"16,906.47","16,952.04",108.29
20221231172557pdf_1-14 Januari 2023.pdf,24,LOMBOK INTERNATIONAL,MATARAM,LOP,101.40,"17,407.32","17,454.24",111.52
20221231172557pdf_1-14 Januari 2023.pdf,25,BUBUNG,LUWUK,LUW,102.40,"17,596.53","17,643.96",112.64
20221231172557pdf_1-14 Januari 2023.pdf,26,SAM RATULANGI,MANADO,MDC,102.40,"17,596.53","17,643.96",112.64
20221231172557pdf_1-14 Januari 2023.pdf,27,POLONIA,MEDAN,MES,99.80,"17,117.94","17,164.08",109.63
20221231172557pdf_1-14 Januari 2023.pdf,28,MOPAH,MERAUKE,MKQ,102.80,"17,663.31","17,710.92",113.08
20221231172557pdf_1-14 Januari 2023.pdf,29,RENDANI,MANOKWARI,MKW,102.80,"17,663.31","17,710.92",113.08
20221231172557pdf_1-14 Januari 2023.pdf,30,KERTAJATI,MAJALENGKA,KJT,94.70,"16,249.80","16,293.60",104.07
20221231172557pdf_1-14 Januari 2023.pdf,31,ABDURACHMAN SALEH,MALANG,MLG,101.20,"17,373.93","17,420.76",111.30
20221231172557pdf_1-14 Januari 2023.pdf,32,WAI OTI,MAUMERE,MOF,101.50,"17,440.71","17,487.72",111.63
20221231172557pdf_1-14 Januari 2023.pdf,33,PANIAI,NABIRE,NBX,102.80,"17,663.31","17,710.92",113.08
20221231172557pdf_1-14 Januari 2023.pdf,34,RANAI,NATUNA,NTX,99.80,"17,117.94","17,164.08",109.63
20221231172557pdf_1-14 Januari 2023.pdf,35,PONDOK CABE,JAKARTA,PCB,101.50,"17,429.58","17,476.56",111.63
20221231172557pdf_1-14 Januari 2023.pdf,36,MINANGKABAU,PADANG,PDG,99.80,"17,006.64","17,052.48",108.85
20221231172557pdf_1-14 Januari 2023.pdf,37,DEPATI AMIR,PANGKAL PINANG,PGK,"99.40","17,062.29","17,108.28",109.30
20221231172557pdf_1-14 Januari 2023.pdf,38,ISKANDAR,PANGKALAN BUN,PKN,102.10,"17,518.62","17,565.84",112.19
20221231172557pdf_1-14 Januari 2023.pdf,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,99.80,"17,117.94","17,164.08",109.63
20221231172557pdf_1-14 Januari 2023.pdf,40,TJILIK RIWUT,PALANGKARAYA,PKY,102.10,"17,518.62","17,565.84",112.19
20221231172557pdf_1-14 Januari 2023.pdf,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,99.40,"17,062.29","17,108.28",109.30
20221231172557pdf_1-14 Januari 2023.pdf,42,MUTIARA,PALU,PLW,102.40,"17,596.53","17,643.96",112.64
20221231172557pdf_1-14 Januari 2023.pdf,43,SUPADIO,PONTIANAK,PNK,102.10,"17,518.62","17,565.84",112.19
20221231172557pdf_1-14 Januari 2023.pdf,44,H. ASAN,SAMPIT,SMQ,102.10,"17,518.62","17,565.84",112.19
20221231172557pdf_1-14 Januari 2023.pdf,45,ADISUMARMO,SOLO,SOC,101.40,"17,396.19","17,443.08",111.41
20221231172557pdf_1-14 Januari 2023.pdf,46,SORONG DARATAN,SORONG,SOQ,102.80,"17,663.31","17,710.92",113.08
20221231172557pdf_1-14 Januari 2023.pdf,47,ACHMAD YANI,SEMARANG,SRG,100.50,"17,240.37","17,286.84",110.41
20221231172557pdf_1-14 Januari 2023.pdf,48,JUANDA,SURABAYA,SUB,98.60,"16,884.21","16,929.72",108.18
20221231172557pdf_1-14 Januari 2023.pdf,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,98.50,"17,062.29","17,108.28",109.30
20221231172557pdf_1-14 Januari 2023.pdf,50,KIJANG,TANJUNG PINANG,TNJ,100.40,"17,240.37","17,286.84",110.41
20221231172557pdf_1-14 Januari 2023.pdf,51,JUWATA,TARAKAN,TRK,102.10,"17,518.62","17,565.84",112.19
20221231172557pdf_1-14 Januari 2023.pdf,52,BABULLAH,TERNATE,TTE,102.80,"17,663.31","17,710.92",113.08
20221231172557pdf_1-14 Januari 2023.pdf,53,HASANUDDIN,UJUNG PANDANG,UPG,102.00,"17,474.10","17,521.20",111.86
20221231172557pdf_1-14 Januari 2023.pdf,54,MAU HAU,WAINGAPU,WGP,101.50,"17,440.71","17,487.72",111.63
20221231172557pdf_1-14 Januari 2023.pdf,55,ISWAHYUDI,MADIUN,WIAR (ICAO),101.40,"17,440.71","17,487.72",111.75
20221231172557pdf_1-14 Januari 2023.pdf,56,DUMATUBUN,TUAL,LUV,102.60,"17,641.05","17,688.60",112.97
20221231172557pdf_1-14 Januari 2023.pdf,57,SILANGIT,SIBORONG-BORONG,DTB,99.30,"17,051.16","17,097.12",109.19
20221231172557pdf_1-14 Januari 2023.pdf,58,KALIMARAU,BERAU,BEJ,102.10,"17,518.62","17,565.84",112.19
20221231172557pdf_1-14 Januari 2023.pdf,59,KOMODO,LABUAN BAJO,LBJ,101.90,"17,507.49","17,554.68",112.08
20221231172557pdf_1-14 Januari 2023.pdf,60,KUALANAMU,DELI SERDANG,KNO,99.50,"17,040.03","17,085.96",109.07
20221231172557pdf_1-14 Januari 2023.pdf,61,TAMPA PADANG,MAMUJU,MJU,102.80,"17,641.05","17,688.60",112.97
20221231172557pdf_1-14 Januari 2023.pdf,62,F.L. TOBING,PINANGSORI,FLZ,99.80,"17,117.94","17,164.08",109.63
20221231172557pdf_1-14 Januari 2023.pdf,63,MOZES KILANGIN,TIMIKA,TIM,102.80,"17,663.31","17,710.92",113.08
20221231172557pdf_1-14 Januari 2023.pdf,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,100.00,"17,206.98","17,253.36",110.19
20221231172557pdf_1-14 Januari 2023.pdf,65,BLIMBINGSARI,BANYUWANGI,BWX,101.50,"17,440.71","17,487.72",111.63
20221231172557pdf_1-14 Januari 2023.pdf,66,TAMBOLAKA,SUMBA BARAT,TMC,101.50,"17,462.97","17,510.04",111.86
20221231172557pdf_1-14 Januari 2023.pdf,67,BINAKA,GUNUNGSITOLI,GNS,99.80,"17,117.94","17,164.08",109.63
20221231172557pdf_1-14 Januari 2023.pdf,68,KULONPROGO,YOGYAKARTA,YIA,101.10,"17,362.80","17,409.60",111.19
20221231172557pdf_1-14 Januari 2023.pdf,69,KUABANG,HALMAHERA UTARA,KAZ,102.50,"17,641.05","17,688.60",112.97
20221231172557pdf_1-14 Januari 2023.pdf,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,101.40,"17,396.19","17,443.08",111.41
20221231172557pdf_1-14 Januari 2023.pdf,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,102.30,"17,663.31","17,710.92",113.08
20221231172557pdf_1-14 Januari 2023.pdf,72,BUDIARTO,CURUG,BTO,101.40,"17,451.84","17,498.88",104.84
20230115085437pdf_15-31 Januari 2023.pdf,1,APT PRANOTO,SAMARINDA,AAP,102.00,"17,518.62","17,565.84",112.08
20230115085437pdf_15-31 Januari 2023.pdf,2,PATTIMURA,AMBON,AMQ,102.70,"17,663.31","17,710.92",112.97
20230115085437pdf_15-31 Januari 2023.pdf,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,102.00,"17,518.62","17,565.84",112.08
20230115085437pdf_15-31 Januari 2023.pdf,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,101.00,"17,362.80","17,409.60",111.08
20230115085437pdf_15-31 Januari 2023.pdf,5,FRANS KAISIEPO,BIAK,BIK,102.70,"17,663.31","17,710.92",112.97
20230115085437pdf_15-31 Januari 2023.pdf,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,99.80,"17,184.72","17,231.04",109.96
20230115085437pdf_15-31 Januari 2023.pdf,7,M. SALAHUDDIN,BIMA,BMU,102.00,"17,540.88","17,588.16",112.19
20230115085437pdf_15-31 Januari 2023.pdf,8,SEPINGGAN,BALIKPAPAN,BPN,100.40,"17,240.37","17,286.84",110.30
20230115085437pdf_15-31 Januari 2023.pdf,9,HANG NADIM,BATAM,BTH,99.00,"15,325.84","15,371.68",98.09
20230115085437pdf_15-31 Januari 2023.pdf,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,99.70,"17,117.94","17,164.08",109.52
20230115085437pdf_15-31 Januari 2023.pdf,11,SOEKARNO HATTA,CENGKARENG,CGK,88.20,"15,136.80","15,177.60",96.83
20230115085437pdf_15-31 Januari 2023.pdf,12,TUNGGUL WULUNG,CILACAP,CXP,101.30,"17,396.19","17,443.08",111.30
20230115085437pdf_15-31 Januari 2023.pdf,13,SULTAN THAHA,JAMBI,DJB,100.00,"17,229.24","17,275.68",110.19
20230115085437pdf_15-31 Januari 2023.pdf,14,SENTANI,JAYAPURA,DJJ,102.80,"17,618.79","17,666.28",112.75
20230115085437pdf_15-31 Januari 2023.pdf,15,NGURAH RAI,DENPASAR,DPS,101.00,"17,318.28","17,364.96",110.85
20230115085437pdf_15-31 Januari 2023.pdf,16,PINANG KAMPAI,DUMAI,DUM,99.70,"17,117.94","17,164.08",109.52
20230115085437pdf_15-31 Januari 2023.pdf,17,H. AROEBOESMAN,ENDE,ENE,102.00,"17,540.88","17,588.16",112.19
20230115085437pdf_15-31 Januari 2023.pdf,18,JALALUDDIN,GORONTALO,GTO,102.40,"17,596.53","17,643.96",112.64
20230115085437pdf_15-31 Januari 2023.pdf,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,95.30,"16,361.10","16,405.20",104.73
20230115085437pdf_15-31 Januari 2023.pdf,20,ADISUCIPTO,YOGYAKARTA,JOG,101.00,"17,351.67","17,398.44",110.97
20230115085437pdf_15-31 Januari 2023.pdf,21,WOLTER MONGINSIDI,KENDARI,KDI,102.40,"17,596.53","17,643.96",112.64
20230115085437pdf_15-31 Januari 2023.pdf,22,UTAROM,KAIMANA,KNG,102.70,"17,663.31","17,710.92",112.97
20230115085437pdf_15-31 Januari 2023.pdf,23,ELTARI,KUPANG,KOE,98.60,"16,906.47","16,952.04",108.18
20230115085437pdf_15-31 Januari 2023.pdf,24,LOMBOK INTERNATIONAL,MATARAM,LOP,101.30,"17,407.32","17,454.24",111.41
20230115085437pdf_15-31 Januari 2023.pdf,25,BUBUNG,LUWUK,LUW,102.40,"17,596.53","17,643.96",112.64
20230115085437pdf_15-31 Januari 2023.pdf,26,SAM RATULANGI,MANADO,MDC,102.40,"17,596.53","17,643.96",112.64
20230115085437pdf_15-31 Januari 2023.pdf,27,POLONIA,MEDAN,MES,99.70,"17,117.94","17,164.08",109.52
20230115085437pdf_15-31 Januari 2023.pdf,28,MOPAH,MERAUKE,MKQ,102.70,"17,663.31","17,710.92",112.97
20230115085437pdf_15-31 Januari 2023.pdf,29,RENDANI,MANOKWARI,MKW,102.70,"17,663.31","17,710.92",112.97
20230115085437pdf_15-31 Januari 2023.pdf,30,KERTAJATI,MAJALENGKA,KJT,94.60,"16,249.80","16,293.60",103.95
20230115085437pdf_15-31 Januari 2023.pdf,31,ABDURACHMAN SALEH,MALANG,MLG,101.10,"17,373.93","17,420.76",111.19
20230115085437pdf_15-31 Januari 2023.pdf,32,WAI OTI,MAUMERE,MOF,102.00,"17,540.88","17,588.16",112.19
20230115085437pdf_15-31 Januari 2023.pdf,33,PANIAI,NABIRE,NBX,102.70,"17,663.31","17,710.92",112.97
20230115085437pdf_15-31 Januari 2023.pdf,34,RANAI,NATUNA,NTX,99.70,"17,117.94","17,164.08",109.52
20230115085437pdf_15-31 Januari 2023.pdf,35,PONDOK CABE,JAKARTA,PCB,101.40,"17,429.58","17,476.56",111.52
20230115085437pdf_15-31 Januari 2023.pdf,36,MINANGKABAU,PADANG,PDG,99.70,"17,006.64","17,052.48",108.85
20230115085437pdf_15-31 Januari 2023.pdf,37,DEPATI AMIR,PANGKAL PINANG,PGK,"99.30","17,062.29","17,108.28",109.19
20230115085437pdf_15-31 Januari 2023.pdf,38,ISKANDAR,PANGKALAN BUN,PKN,102.00,"17,518.62","17,565.84",112.08
20230115085437pdf_15-31 Januari 2023.pdf,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,99.70,"17,117.94","17,164.08",109.52
20230115085437pdf_15-31 Januari 2023.pdf,40,TJILIK RIWUT,PALANGKARAYA,PKY,102.00,"17,518.62","17,565.84",112.08
20230115085437pdf_15-31 Januari 2023.pdf,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,99.30,"17,062.29","17,108.28",109.19
20230115085437pdf_15-31 Januari 2023.pdf,42,MUTIARA,PALU,PLW,102.40,"17,596.53","17,643.96",112.64
20230115085437pdf_15-31 Januari 2023.pdf,43,SUPADIO,PONTIANAK,PNK,102.00,"17,518.62","17,565.84",112.08
20230115085437pdf_15-31 Januari 2023.pdf,44,H. ASAN,SAMPIT,SMQ,102.00,"17,518.62","17,565.84",112.08
20230115085437pdf_15-31 Januari 2023.pdf,45,ADISUMARMO,SOLO,SOC,101.30,"17,396.19","17,443.08",111.30
20230115085437pdf_15-31 Januari 2023.pdf,46,SORONG DARATAN,SORONG,SOQ,102.70,"17,663.31","17,710.92",112.97
20230115085437pdf_15-31 Januari 2023.pdf,47,ACHMAD YANI,SEMARANG,SRG,100.40,"17,240.37","17,286.84",110.30
20230115085437pdf_15-31 Januari 2023.pdf,48,JUANDA,SURABAYA,SUB,98.50,"16,884.21","16,929.72",108.07
20230115085437pdf_15-31 Januari 2023.pdf,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,98.40,"17,062.29","17,108.28",109.19
20230115085437pdf_15-31 Januari 2023.pdf,50,KIJANG,TANJUNG PINANG,TNJ,100.30,"17,240.37","17,286.84",110.30
20230115085437pdf_15-31 Januari 2023.pdf,51,JUWATA,TARAKAN,TRK,102.00,"17,518.62","17,565.84",112.08
20230115085437pdf_15-31 Januari 2023.pdf,52,BABULLAH,TERNATE,TTE,102.70,"17,663.31","17,710.92",112.97
20230115085437pdf_15-31 Januari 2023.pdf,53,HASANUDDIN,UJUNG PANDANG,UPG,101.90,"17,474.10","17,521.20",111.86
20230115085437pdf_15-31 Januari 2023.pdf,54,MAU HAU,WAINGAPU,WGP,102.00,"17,540.88","17,588.16",112.19
20230115085437pdf_15-31 Januari 2023.pdf,55,ISWAHYUDI,MADIUN,WIAR (ICAO),101.30,"17,440.71","17,487.72",111.63
20230115085437pdf_15-31 Januari 2023.pdf,56,DUMATUBUN,TUAL,LUV,102.60,"17,641.05","17,688.60",112.86
20230115085437pdf_15-31 Januari 2023.pdf,57,SILANGIT,SIBORONG-BORONG,DTB,99.20,"17,051.16","17,097.12",109.07
20230115085437pdf_15-31 Januari 2023.pdf,58,KALIMARAU,BERAU,BEJ,102.00,"17,518.62","17,565.84",112.08
20230115085437pdf_15-31 Januari 2023.pdf,59,KOMODO,LABUAN BAJO,LBJ,101.80,"17,507.49","17,554.68",111.97
20230115085437pdf_15-31 Januari 2023.pdf,60,KUALANAMU,DELI SERDANG,KNO,99.40,"17,040.03","17,085.96",109.07
20230115085437pdf_15-31 Januari 2023.pdf,61,TAMPA PADANG,MAMUJU,MJU,102.70,"17,641.05","17,688.60",112.86
20230115085437pdf_15-31 Januari 2023.pdf,62,F.L. TOBING,PINANGSORI,FLZ,99.70,"17,117.94","17,164.08",109.52
20230115085437pdf_15-31 Januari 2023.pdf,63,MOZES KILANGIN,TIMIKA,TIM,102.70,"17,663.31","17,710.92",112.97
20230115085437pdf_15-31 Januari 2023.pdf,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,99.90,"17,206.98","17,253.36",110.08
20230115085437pdf_15-31 Januari 2023.pdf,65,BLIMBINGSARI,BANYUWANGI,BWX,102.00,"17,540.88","17,588.16",112.19
20230115085437pdf_15-31 Januari 2023.pdf,66,TAMBOLAKA,SUMBA BARAT,TMC,101.40,"17,462.97","17,510.04",111.75
20230115085437pdf_15-31 Januari 2023.pdf,67,BINAKA,GUNUNGSITOLI,GNS,99.70,"17,117.94","17,164.08",109.52
20230115085437pdf_15-31 Januari 2023.pdf,68,KULONPROGO,YOGYAKARTA,YIA,101.00,"17,362.80","17,409.60",111.08
20230115085437pdf_15-31 Januari 2023.pdf,69,KUABANG,HALMAHERA UTARA,KAZ,102.50,"17,641.05","17,688.60",112.86
20230115085437pdf_15-31 Januari 2023.pdf,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,101.30,"17,396.19","17,443.08",111.30
20230115085437pdf_15-31 Januari 2023.pdf,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,102.20,"17,663.31","17,710.92",112.97
20230115085437pdf_15-31 Januari 2023.pdf,72,BUDIARTO,CURUG,BTO,101.30,"17,451.84","17,498.88",104.73
20230315022527pdf_15-31 Maret 2023.pdf,1,APT PRANOTO,SAMARINDA,AAP,97.70,"16,405.62","16,449.84",107.40
20230315022527pdf_15-31 Maret 2023.pdf,2,PATTIMURA,AMBON,AMQ,99.40,"16,695.00","16,740.00",109.30
20230315022527pdf_15-31 Maret 2023.pdf,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,97.70,"16,405.62","16,449.84",107.40
20230315022527pdf_15-31 Maret 2023.pdf,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,94.90,"15,927.03","15,969.96",104.29
20230315022527pdf_15-31 Maret 2023.pdf,5,FRANS KAISIEPO,BIAK,BIK,99.40,"16,695.00","16,740.00",109.30
20230315022527pdf_15-31 Maret 2023.pdf,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,95.40,"16,049.46","16,092.72",105.07
20230315022527pdf_15-31 Maret 2023.pdf,7,M. SALAHUDDIN,BIMA,BMU,98.00,"16,450.14","16,494.48",107.74
20230315022527pdf_15-31 Maret 2023.pdf,8,SEPINGGAN,BALIKPAPAN,BPN,96.10,"16,127.37","16,170.84",105.62
20230315022527pdf_15-31 Maret 2023.pdf,9,HANG NADIM,BATAM,BTH,94.60,"14,302.78","14,345.56",93.68
20230315022527pdf_15-31 Maret 2023.pdf,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,95.30,"15,982.68","16,025.76",104.62
20230315022527pdf_15-31 Maret 2023.pdf,11,SOEKARNO HATTA,CENGKARENG,CGK,81.80,"13,701.03","13,737.96",89.71
20230315022527pdf_15-31 Maret 2023.pdf,12,TUNGGUL WULUNG,CILACAP,CXP,97.00,"16,283.19","16,327.08",106.63
20230315022527pdf_15-31 Maret 2023.pdf,13,SULTAN THAHA,JAMBI,DJB,95.70,"16,093.98","16,137.36",105.40
20230315022527pdf_15-31 Maret 2023.pdf,14,SENTANI,JAYAPURA,DJJ,99.50,"16,650.48","16,695.36",109.07
20230315022527pdf_15-31 Maret 2023.pdf,15,NGURAH RAI,DENPASAR,DPS,96.80,"16,227.54","16,271.28",106.18
20230315022527pdf_15-31 Maret 2023.pdf,16,PINANG KAMPAI,DUMAI,DUM,95.30,"15,982.68","16,025.76",104.62
20230315022527pdf_15-31 Maret 2023.pdf,17,H. AROEBOESMAN,ENDE,ENE,98.00,"16,450.14","16,494.48",107.74
20230315022527pdf_15-31 Maret 2023.pdf,18,JALALUDDIN,GORONTALO,GTO,98.40,"16,528.05","16,572.60",108.18
20230315022527pdf_15-31 Maret 2023.pdf,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,89.00,"14,925.33","14,965.56",97.72
20230315022527pdf_15-31 Maret 2023.pdf,20,ADISUCIPTO,YOGYAKARTA,JOG,96.80,"16,238.67","16,282.44",106.29
20230315022527pdf_15-31 Maret 2023.pdf,21,WOLTER MONGINSIDI,KENDARI,KDI,98.40,"16,528.05","16,572.60",108.18
20230315022527pdf_15-31 Maret 2023.pdf,22,UTAROM,KAIMANA,KNG,99.40,"16,695.00","16,740.00",109.30
20230315022527pdf_15-31 Maret 2023.pdf,23,ELTARI,KUPANG,KOE,94.50,"15,815.73","15,858.36",103.51
20230315022527pdf_15-31 Maret 2023.pdf,24,LOMBOK INTERNATIONAL,MATARAM,LOP,97.20,"16,316.58","16,360.56",106.85
20230315022527pdf_15-31 Maret 2023.pdf,25,BUBUNG,LUWUK,LUW,98.40,"16,528.05","16,572.60",108.18
20230315022527pdf_15-31 Maret 2023.pdf,26,SAM RATULANGI,MANADO,MDC,98.40,"16,528.05","16,572.60",108.18
20230315022527pdf_15-31 Maret 2023.pdf,27,POLONIA,MEDAN,MES,95.30,"15,982.68","16,025.76",104.62
20230315022527pdf_15-31 Maret 2023.pdf,28,MOPAH,MERAUKE,MKQ,99.40,"16,695.00","16,740.00",109.30
20230315022527pdf_15-31 Maret 2023.pdf,29,RENDANI,MANOKWARI,MKW,99.40,"16,695.00","16,740.00",109.30
20230315022527pdf_15-31 Maret 2023.pdf,30,KERTAJATI,MAJALENGKA,KJT,88.30,"14,814.03","14,853.96",96.94
20230315022527pdf_15-31 Maret 2023.pdf,31,ABDURACHMAN SALEH,MALANG,MLG,97.00,"16,283.19","16,327.08",106.63
20230315022527pdf_15-31 Maret 2023.pdf,32,WAI OTI,MAUMERE,MOF,98.00,"16,450.14","16,494.48",107.74
20230315022527pdf_15-31 Maret 2023.pdf,33,PANIAI,NABIRE,NBX,99.40,"16,695.00","16,740.00",109.30
20230315022527pdf_15-31 Maret 2023.pdf,34,RANAI,NATUNA,NTX,95.30,"15,982.68","16,025.76",104.62
20230315022527pdf_15-31 Maret 2023.pdf,35,PONDOK CABE,JAKARTA,PCB,97.20,"16,316.58","16,360.56",106.85
20230315022527pdf_15-31 Maret 2023.pdf,36,MINANGKABAU,PADANG,PDG,95.30,"15,871.38","15,914.16",103.95
20230315022527pdf_15-31 Maret 2023.pdf,37,DEPATI AMIR,PANGKAL PINANG,PGK,94.90,"15,927.03","15,969.96",104.29
20230315022527pdf_15-31 Maret 2023.pdf,38,ISKANDAR,PANGKALAN BUN,PKN,97.70,"16,405.62","16,449.84",107.40
20230315022527pdf_15-31 Maret 2023.pdf,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,95.30,"15,982.68","16,025.76",104.62
20230315022527pdf_15-31 Maret 2023.pdf,40,TJILIK RIWUT,PALANGKARAYA,PKY,97.70,"16,405.62","16,449.84",107.40
20230315022527pdf_15-31 Maret 2023.pdf,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,"94.90","15,927.03","15,969.96",104.29
20230315022527pdf_15-31 Maret 2023.pdf,42,MUTIARA,PALU,PLW,98.40,"16,528.05","16,572.60",108.18
20230315022527pdf_15-31 Maret 2023.pdf,43,SUPADIO,PONTIANAK,PNK,97.70,"16,405.62","16,449.84",107.40
20230315022527pdf_15-31 Maret 2023.pdf,44,H. ASAN,SAMPIT,SMQ,97.70,"16,405.62","16,449.84",107.40
20230315022527pdf_15-31 Maret 2023.pdf,45,ADISUMARMO,SOLO,SOC,97.00,"16,283.19","16,327.08",106.63
20230315022527pdf_15-31 Maret 2023.pdf,46,SORONG DARATAN,SORONG,SOQ,99.40,"16,695.00","16,740.00",109.30
20230315022527pdf_15-31 Maret 2023.pdf,47,ACHMAD YANI,SEMARANG,SRG,96.20,"16,127.37","16,170.84",105.62
20230315022527pdf_15-31 Maret 2023.pdf,48,JUANDA,SURABAYA,SUB,94.30,"15,793.47","15,836.04",103.40
20230315022527pdf_15-31 Maret 2023.pdf,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,94.00,"15,927.03","15,969.96",104.29
20230315022527pdf_15-31 Maret 2023.pdf,50,KIJANG,TANJUNG PINANG,TNJ,95.90,"16,105.11","16,148.52",105.40
20230315022527pdf_15-31 Maret 2023.pdf,51,JUWATA,TARAKAN,TRK,97.70,"16,405.62","16,449.84",107.40
20230315022527pdf_15-31 Maret 2023.pdf,52,BABULLAH,TERNATE,TTE,99.40,"16,695.00","16,740.00",109.30
20230315022527pdf_15-31 Maret 2023.pdf,53,HASANUDDIN,UJUNG PANDANG,UPG,97.90,"16,405.62","16,449.84",107.40
20230315022527pdf_15-31 Maret 2023.pdf,54,MAU HAU,WAINGAPU,WGP,98.00,"16,450.14","16,494.48",107.74
