Year,Month,No,Location,City,IATA_Code,International_Flight_Price_USCents_Liter,Domestic_Flight_Price_Into_Plane_Rp_Liter,Domestic_Flight_Price_One_Time_Customer_Rp_Liter,Source
2023,09,32,WAI OTI,MAUMERE,MOF,98.61,16554.76,16599.38,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,33,PANIAI,NABIRE,NBX,100.91,16950.25,16995.94,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,34,RANAI,NATUNA,NTX,98.46,16527.31,16571.86,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,35,PONDOK CABE,JAKARTA,PCB,100.11,16816.69,16862.02,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,36,MINANGKABAU,PADANG,PDG,98.46,16532.50,16577.06,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,37,DEPATI AMIR,PANGKAL PINANG,PGK,98.41,16527.31,16571.86,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,38,ISKANDAR,PANGKALAN BUN,PKN,99.11,16638.61,16683.46,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,98.46,16527.31,16571.86,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,40,TJILIK RIWUT,PALANGKARAYA,PKY,99.11,16638.61,16683.46,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,98.41,16527.31,16571.86,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,42,MUTIARA,PALU,PLW,100.56,16894.60,16940.14,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,43,SUPADIO,PONTIANAK,PNK,99.11,16638.61,16683.46,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,44,H. ASAN,SAMPIT,SMQ,99.11,16638.61,16683.46,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,45,ADISUMARMO,SOLO,SOC,99.41,16688.32,16733.30,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,46,SORONG DARATAN,SORONG,SOQ,100.91,16950.25,16995.94,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,47,ACHMAD YANI,SEMARANG,SRG,99.16,16632.67,16677.50,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,48,JUANDA,SURABAYA,SUB,97.91,16398.94,16443.14,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,97.06,16438.27,16482.58,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,50,KIJANG,TANJUNG PINANG,TNJ,98.91,16616.35,16661.14,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,51,JUWATA,TARAKAN,TRK,99.11,16638.61,16683.46,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,52,BABULLAH,TERNATE,TTE,100.91,16950.25,16995.94,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,53,HASANUDDIN,UJUNG PANDANG,UPG,100.81,16894.60,16940.14,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,54,MAU HAU,WAINGAPU,WGP,98.61,16554.76,16599.38,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,55,ISWAHYUDI,MADIUN,WIAR (ICAO),98.51,16565.89,16610.54,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,56,DUMATUBUN,TUAL,LUV,101.61,17077.87,17123.90,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,57,SILANGIT,SIBORONG-BORONG,DTB,98.41,16521.37,16565.90,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,58,KALIMARAU,BERAU,BEJ,99.11,16638.61,16683.46,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,59,KOMODO,LABUAN BAJO,LBJ,99.51,16721.71,16766.78,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,60,KUALANAMU,DELI SERDANG,KNO,98.51,16505.05,16549.54,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,61,TAMPA PADANG,MAMUJU,MJU,100.91,16933.18,16978.82,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,62,F.L. TOBING,PINANGSORI,FLZ,98.46,16527.31,16571.86,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,63,MOZES KILANGIN,TIMIKA,TIM,100.91,16950.25,16995.94,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,99.21,16694.26,16739.26,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,65,BLIMBINGSARI,BANYUWANGI,BWX,98.61,16554.76,16599.38,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,66,TAMBOLAKA,SUMBA BARAT,TMC,101.46,17077.87,17123.90,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,67,BINAKA,GUNUNGSITOLI,GNS,98.46,16527.31,16571.86,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,68,KULONPROGO,YOGYAKARTA,YIA,99.36,16688.32,16733.30,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,69,KUABANG,HALMAHERA UTARA,KAZ,101.51,17077.87,17123.90,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,99.41,16688.32,16733.30,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,101.11,17077.87,17123.90,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,09,72,BUDIARTO,CURUG,BTO,99.81,,,20230901035336pdf_1-14 September 2023.pdf + 20230914090524pdf_15-30 September 2023.pdf
2023,10,1,APT PRANOTO,SAMARINDA,AAP,101.27,17194.05,17240.40,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,2,PATTIMURA,AMBON,AMQ,103.03,17505.69,17552.88,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,101.27,17194.05,17240.40,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,101.33,17207.70,17254.08,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,5,FRANS KAISIEPO,BIAK,BIK,103.03,17505.69,17552.88,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,100.63,17127.27,17173.44,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,7,M. SALAHUDDIN,BIMA,BMU,100.73,17110.04,17156.16,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,8,SEPINGGAN,BALIKPAPAN,BPN,100.33,17027.10,17073.00,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,9,HANG NADIM,BATAM,BTH,100.63,15388.93,15434.96,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,100.63,17082.75,17128.80,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,11,SOEKARNO HATTA,CENGKARENG,CGK,89.68,15204.30,15245.28,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,12,TUNGGUL WULUNG,CILACAP,CXP,101.57,17243.60,17290.08,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,13,SULTAN THAHA,JAMBI,DJB,100.63,17127.27,17173.44,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,14,SENTANI,JAYAPURA,DJJ,103.33,17505.69,17552.88,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,15,NGURAH RAI,DENPASAR,DPS,99.88,16929.45,16975.08,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,16,PINANG KAMPAI,DUMAI,DUM,100.63,17082.75,17128.80,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,17,H. AROEBOESMAN,ENDE,ENE,100.73,17110.04,17156.16,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,18,JALALUDDIN,GORONTALO,GTO,102.73,17443.94,17490.96,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,96.78,16428.60,16472.88,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,20,ADISUCIPTO,YOGYAKARTA,JOG,101.63,17243.60,17290.08,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,21,WOLTER MONGINSIDI,KENDARI,KDI,102.73,17443.94,17490.96,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,22,UTAROM,KAIMANA,KNG,103.03,17505.69,17552.88,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,23,ELTARI,KUPANG,KOE,98.43,16675.97,16720.92,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,24,LOMBOK INTERNATIONAL,MATARAM,LOP,100.63,17087.78,17133.84,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,25,BUBUNG,LUWUK,LUW,102.73,17443.94,17490.96,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,26,SAM RATULANGI,MANADO,MDC,102.73,17443.94,17490.96,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,27,POLONIA,MEDAN,MES,100.63,17082.75,17128.80,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,28,MOPAH,MERAUKE,MKQ,103.03,17505.69,17552.88,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,29,RENDANI,MANOKWARI,MKW,103.03,17505.69,17552.88,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,30,KERTAJATI,MAJALENGKA,KJT,96.18,16317.30,16361.28,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,31,ABDURACHMAN SALEH,MALANG,MLG,100.83,17121.17,17167.32,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,32,WAI OTI,MAUMERE,MOF,100.73,17110.04,17156.16,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,33,PANIAI,NABIRE,NBX,103.03,17505.69,17552.88,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,34,RANAI,NATUNA,NTX,100.63,17082.75,17128.80,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,35,PONDOK CABE,JAKARTA,PCB,101.68,17274.48,17321.04,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,36,MINANGKABAU,PADANG,PDG,100.63,17082.75,17128.80,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,37,DEPATI AMIR,PANGKAL PINANG,PGK,100.57,17082.75,17128.80,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,38,ISKANDAR,PANGKALAN BUN,PKN,101.27,17194.05,17240.40,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,100.63,17082.75,17128.80,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,40,TJILIK RIWUT,PALANGKARAYA,PKY,101.27,17194.05,17240.40,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,100.57,17082.75,17128.80,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,42,MUTIARA,PALU,PLW,102.73,17443.94,17490.96,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,43,SUPADIO,PONTIANAK,PNK,101.27,17194.05,17240.40,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,44,H. ASAN,SAMPIT,SMQ,101.27,17194.05,17240.40,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,45,ADISUMARMO,SOLO,SOC,101.57,17243.60,17290.08,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,46,SORONG DARATAN,SORONG,SOQ,103.03,17505.69,17552.88,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,47,ACHMAD YANI,SEMARANG,SRG,101.33,17187.95,17234.28,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,48,JUANDA,SURABAYA,SUB,99.48,16862.67,16908.12,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,99.23,16993.71,17039.52,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,50,KIJANG,TANJUNG PINANG,TNJ,101.03,17165.69,17211.96,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,51,JUWATA,TARAKAN,TRK,101.27,17194.05,17240.40,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,52,BABULLAH,TERNATE,TTE,103.03,17505.69,17552.88,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,53,HASANUDDIN,UJUNG PANDANG,UPG,102.38,17352.39,17399.16,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,54,MAU HAU,WAINGAPU,WGP,100.73,17110.04,17156.16,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,55,ISWAHYUDI,MADIUN,WIAR (ICAO),100.63,17121.17,17167.32,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,56,DUMATUBUN,TUAL,LUV,103.73,17633.15,17680.68,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,57,SILANGIT,SIBORONG-BORONG,DTB,100.53,17071.62,17117.64,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,58,KALIMARAU,BERAU,BEJ,101.27,17194.05,17240.40,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,59,KOMODO,LABUAN BAJO,LBJ,101.67,17271.96,17318.52,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,60,KUALANAMU,DELI SERDANG,KNO,100.18,16962.84,17008.56,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,61,TAMPA PADANG,MAMUJU,MJU,103.03,17488.46,17535.60,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,62,F.L. TOBING,PINANGSORI,FLZ,100.63,17082.75,17128.80,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,63,MOZES KILANGIN,TIMIKA,TIM,103.03,17505.69,17552.88,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,101.33,17243.60,17290.08,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,65,BLIMBINGSARI,BANYUWANGI,BWX,100.73,17110.04,17156.16,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,66,TAMBOLAKA,SUMBA BARAT,TMC,103.57,17633.15,17680.68,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,67,BINAKA,GUNUNGSITOLI,GNS,100.63,17082.75,17128.80,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,68,KULONPROGO,YOGYAKARTA,YIA,101.53,17243.60,17290.08,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,69,KUABANG,HALMAHERA UTARA,KAZ,103.63,17633.15,17680.68,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,101.57,17243.60,17290.08,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,103.23,17633.15,17680.68,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,10,72,BUDIARTO,CURUG,BTO,101.38,,,20230930080516pdf_1-14 Oktober 2023.pdf + 20231015013702pdf_15-31 Oktober 2023.pdf
2023,11,1,APT PRANOTO,SAMARINDA,AAP,96.44,16732.10,16777.20,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,2,PATTIMURA,AMBON,AMQ,98.19,17043.74,17089.68,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,96.44,16732.10,16777.20,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,96.04,16665.32,16710.24,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,5,FRANS KAISIEPO,BIAK,BIK,98.19,17043.74,17089.68,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,95.84,16665.32,16710.24,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,7,M. SALAHUDDIN,BIMA,BMU,95.94,16648.25,16693.13,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,8,SEPINGGAN,BALIKPAPAN,BPN,95.54,16565.15,16609.80,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,9,HANG NADIM,BATAM,BTH,95.84,14972.78,15017.57,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,95.84,16620.80,16665.60,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,11,SOEKARNO HATTA,CENGKARENG,CGK,84.64,14661.92,14701.44,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,12,TUNGGUL WULUNG,CILACAP,CXP,96.74,16781.81,16827.05,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,13,SULTAN THAHA,JAMBI,DJB,95.84,16665.32,16710.24,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,14,SENTANI,JAYAPURA,DJJ,98.49,17043.74,17089.68,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,15,NGURAH RAI,DENPASAR,DPS,94.64,16387.07,16431.24,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,16,PINANG KAMPAI,DUMAI,DUM,95.84,16620.80,16665.60,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,17,H. AROEBOESMAN,ENDE,ENE,95.94,16648.25,16693.13,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,18,JALALUDDIN,GORONTALO,GTO,97.84,16988.09,17033.88,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,91.64,15886.22,15929.04,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,20,ADISUCIPTO,YOGYAKARTA,JOG,96.84,16781.81,16827.05,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,21,WOLTER MONGINSIDI,KENDARI,KDI,97.84,16988.09,17033.88,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,22,UTAROM,KAIMANA,KNG,98.19,17043.74,17089.68,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,23,ELTARI,KUPANG,KOE,93.74,16220.12,16263.84,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,24,LOMBOK INTERNATIONAL,MATARAM,LOP,95.84,16631.93,16676.76,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,25,BUBUNG,LUWUK,LUW,97.84,16988.09,17033.88,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,26,SAM RATULANGI,MANADO,MDC,97.84,16988.09,17033.88,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,27,POLONIA,MEDAN,MES,95.84,16620.80,16665.60,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,28,MOPAH,MERAUKE,MKQ,98.19,17043.74,17089.68,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,29,RENDANI,MANOKWARI,MKW,98.19,17043.74,17089.68,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,30,KERTAJATI,MAJALENGKA,KJT,90.99,15774.92,15817.44,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,31,ABDURACHMAN SALEH,MALANG,MLG,96.04,16665.32,16710.24,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,32,WAI OTI,MAUMERE,MOF,95.94,16648.25,16693.13,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,33,PANIAI,NABIRE,NBX,98.19,17043.74,17089.68,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,34,RANAI,NATUNA,NTX,95.84,16620.80,16665.60,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,35,PONDOK CABE,JAKARTA,PCB,96.44,16732.10,16777.20,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,36,MINANGKABAU,PADANG,PDG,95.84,16620.80,16665.60,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,37,DEPATI AMIR,PANGKAL PINANG,PGK,95.74,16620.80,16665.60,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,38,ISKANDAR,PANGKALAN BUN,PKN,96.44,16732.10,16777.20,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,95.84,16620.80,16665.60,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,40,TJILIK RIWUT,PALANGKARAYA,PKY,96.44,16732.10,16777.20,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
