Year,Month,No,Location,City,IATA_Code,International_Flight_Price_USCents_Liter,Domestic_Flight_Price_Into_Plane_Rp_Liter,Domestic_Flight_Price_One_Time_Customer_Rp_Liter
2024,01,1,APT PRANOTO,SAMARINDA,AAP,91.40,"15,570.87","15,612.84"
2024,01,2,PATTIMURA,AMBON,AMQ,93.20,"16,016.07","16,059.24"
2024,01,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,91.40,"15,570.87","15,612.84"
2024,01,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,91.10,"15,515.22","15,557.04"
2024,01,5,FRANS KAISIEPO,BIAK,BIK,93.20,"15,882.51","15,925.32"
2024,01,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,90.80,"15,515.22","15,557.04"
2024,01,7,M. SALAHUDDIN,BIMA,BMU,90.90,"15,492.96","15,534.72"
2024,01,8,SEPINGGAN,BALIKPAPAN,BPN,90.50,"15,403.92","15,445.44"
2024,01,9,HANG NADIM,BATAM,BTH,90.80,"13,931.67","13,973.34"
2024,01,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,90.80,"15,459.57","15,501.24"
2024,01,11,SOEKARNO HATTA,CENGKARENG,CGK,79.50,"13,511.82","13,548.24"
2024,01,12,TUNGGUL WULUNG,CILACAP,CXP,91.70,"15,626.52","15,668.64"
2024,01,13,SULTAN THAHA,JAMBI,DJB,90.80,"15,515.22","15,557.04"
2024,01,14,SENTANI,JAYAPURA,DJJ,93.50,"15,882.51","15,925.32"
2024,01,15,NGURAH RAI,DENPASAR,DPS,89.60,"15,236.97","15,278.04"
2024,01,16,PINANG KAMPAI,DUMAI,DUM,90.80,"15,459.57","15,501.24"
2024,01,17,H. AROEBOESMAN,ENDE,ENE,90.90,"15,492.96","15,534.72"
2024,01,18,JALALUDDIN,GORONTALO,GTO,92.90,"15,826.86","15,869.52"
2024,01,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,86.50,"14,736.12","14,775.84"
2024,01,20,ADISUCIPTO,YOGYAKARTA,JOG,91.80,"15,626.52","15,668.64"
2024,01,21,WOLTER MONGINSIDI,KENDARI,KDI,92.90,"15,826.86","15,869.52"
2024,01,22,UTAROM,KAIMANA,KNG,93.20,"15,882.51","15,925.32"
2024,01,23,ELTARI,KUPANG,KOE,88.70,"15,058.89","15,099.48"
2024,01,24,LOMBOK INTERNATIONAL,MATARAM,LOP,90.80,"15,470.70","15,512.40"
2024,01,25,BUBUNG,LUWUK,LUW,92.90,"15,826.86","15,869.52"
2024,01,26,SAM RATULANGI,MANADO,MDC,92.90,"15,826.86","15,869.52"
2024,01,27,POLONIA,MEDAN,MES,90.80,"15,459.57","15,501.24"
2024,01,28,MOPAH,MERAUKE,MKQ,93.20,"15,882.51","15,925.32"
2024,01,29,RENDANI,MANOKWARI,MKW,93.20,"15,882.51","15,925.32"
2024,01,30,KERTAJATI,MAJALENGKA,KJT,85.90,"14,624.82","14,664.24"
2024,01,31,ABDURACHMAN SALEH,MALANG,MLG,91.00,"15,504.09","15,545.88"
2024,01,32,WAI OTI,MAUMERE,MOF,90.90,"15,492.96","15,534.72"
2024,01,33,DOUW ATURURE,NABIRE,NBX,93.20,"16,016.07","16,059.24"
2024,01,34,RANAI,NATUNA,NTX,90.80,"15,459.57","15,501.24"
2024,01,35,PONDOK CABE,JAKARTA,PCB,91.40,"15,582.00","15,624.00"
2024,01,36,MINANGKABAU,PADANG,PDG,90.80,"15,470.70","15,512.40"
2024,01,37,DEPATI AMIR,PANGKAL PINANG,PGK,90.80,"15,459.57","15,501.24"
2024,01,38,ISKANDAR,PANGKALAN BUN,PKN,91.40,"15,570.87","15,612.84"
2024,01,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,90.80,"15,459.57","15,501.24"
2024,01,40,TJILIK RIWUT,PALANGKARAYA,PKY,91.40,"15,570.87","15,612.84"
2024,01,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,90.80,"15,459.57","15,501.24"
2024,01,42,MUTIARA,PALU,PLW,92.90,"15,826.86","15,869.52"
2024,01,43,SUPADIO,PONTIANAK,PNK,91.40,"15,570.87","15,612.84"
2024,01,44,H. ASAN,SAMPIT,SMQ,91.40,"15,570.87","15,612.84"
2024,01,45,ADISUMARMO,SOLO,SOC,91.70,"15,626.52","15,668.64"
2024,01,46,SORONG DARATAN,SORONG,SOQ,93.20,"15,882.51","15,925.32"
2024,01,47,ACHMAD YANI,SEMARANG,SRG,91.50,"15,570.87","15,612.84"
2024,01,48,JUANDA,SURABAYA,SUB,89.20,"15,170.19","15,211.08"
2024,01,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,89.40,"15,370.53","15,411.96"
2024,01,50,KIJANG,TANJUNG PINANG,TNJ,91.20,"15,548.61","15,590.52"
2024,01,51,JUWATA,TARAKAN,TRK,91.40,"15,570.87","15,612.84"
2024,01,52,BABULLAH,TERNATE,TTE,93.20,"16,016.07","16,059.24"
2024,01,53,HASANUDDIN,UJUNG PANDANG,UPG,92.10,"15,659.91","15,702.12"
2024,01,54,MAU HAU,WAINGAPU,WGP,90.90,"15,492.96","15,534.72"
2024,01,55,ISWAHYUDI,MADIUN,WIAR (ICAO),90.80,"15,504.09","15,545.88"
2024,01,56,DUMATUBUN,TUAL,LUV,93.90,"16,016.07","16,059.24"
2024,01,57,SILANGIT,SIBORONG-BORONG,DTB,90.70,"15,459.57","15,501.24"
2024,01,58,KALIMARAU,BERAU,BEJ,91.40,"15,570.87","15,612.84"
2024,01,59,KOMODO,LABUAN BAJO,LBJ,91.90,"15,659.91","15,702.12"
2024,01,60,KUALANAMU,DELI SERDANG,KNO,89.90,"15,270.36","15,311.52"
2024,01,61,TAMPA PADANG,MAMUJU,MJU,93.20,"15,871.38","15,914.16"
2024,01,62,F.L. TOBING,PINANGSORI,FLZ,90.80,"15,459.57","15,501.24"
2024,01,63,MOZES KILANGIN,TIMIKA,TIM,93.20,"15,882.51","15,925.32"
2024,01,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,91.50,"15,626.52","15,668.64"
2024,01,65,BLIMBINGSARI,BANYUWANGI,BWX,90.90,"15,492.96","15,534.72"
2024,01,66,TAMBOLAKA,SUMBA BARAT,TMC,93.70,"16,016.07","16,059.24"
2024,01,67,BINAKA,GUNUNGSITOLI,GNS,90.80,"15,459.57","15,501.24"
2024,01,68,KULONPROGO,YOGYAKARTA,YIA,91.70,"15,626.52","15,668.64"
2024,01,69,KUABANG,HALMAHERA UTARA,KAZ,93.80,"16,016.07","16,059.24"
2024,01,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,91.70,"15,626.52","15,668.64"
2024,01,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,93.40,"16,016.07","16,059.24"
2024,01,72,BUDIARTO,CURUG,BTO,91.10,-,#VALUE!
2024,02,1,APT PRANOTO,SAMARINDA,AAP,90.10,"15,359.40","15,400.80"
2024,02,2,PATTIMURA,AMBON,AMQ,91.80,"15,804.60","15,847.20"
2024,02,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,90.10,"15,359.40","15,400.80"
2024,02,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,89.70,"15,303.75","15,345.00"
2024,02,5,FRANS KAISIEPO,BIAK,BIK,91.80,"15,671.04","15,713.28"
2024,02,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,89.40,"15,292.62","15,333.84"
2024,02,7,M. SALAHUDDIN,BIMA,BMU,89.50,"15,281.49","15,322.68"
2024,02,8,SEPINGGAN,BALIKPAPAN,BPN,89.10,"15,192.45","15,233.40"
2024,02,9,HANG NADIM,BATAM,BTH,89.40,"13,741.10","13,782.20"
2024,02,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,89.40,"15,248.10","15,289.20"
2024,02,11,SOEKARNO HATTA,CENGKARENG,CGK,78.10,"13,300.35","13,336.20"
2024,02,12,TUNGGUL WULUNG,CILACAP,CXP,90.40,"15,415.05","15,456.60"
2024,02,13,SULTAN THAHA,JAMBI,DJB,89.40,"15,292.62","15,333.84"
2024,02,14,SENTANI,JAYAPURA,DJJ,92.10,"15,671.04","15,713.28"
2024,02,15,NGURAH RAI,DENPASAR,DPS,88.20,"15,014.37","15,054.84"
2024,02,16,PINANG KAMPAI,DUMAI,DUM,89.40,"15,248.10","15,289.20"
2024,02,17,H. AROEBOESMAN,ENDE,ENE,89.50,"15,281.49","15,322.68"
2024,02,18,JALALUDDIN,GORONTALO,GTO,91.50,"15,615.39","15,657.48"
2024,02,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,85.20,"14,524.65","14,563.80"
2024,02,20,ADISUCIPTO,YOGYAKARTA,JOG,90.40,"15,415.05","15,456.60"
2024,02,21,WOLTER MONGINSIDI,KENDARI,KDI,91.50,"15,615.39","15,657.48"
2024,02,22,UTAROM,KAIMANA,KNG,91.80,"15,671.04","15,713.28"
2024,02,23,ELTARI,KUPANG,KOE,87.30,"14,847.42","14,887.44"
2024,02,24,LOMBOK INTERNATIONAL,MATARAM,LOP,89.40,"15,259.23","15,300.36"
2024,02,25,BUBUNG,LUWUK,LUW,91.50,"15,615.39","15,657.48"
2024,02,26,SAM RATULANGI,MANADO,MDC,91.50,"15,615.39","15,657.48"
2024,02,27,POLONIA,MEDAN,MES,89.40,"15,248.10","15,289.20"
2024,02,28,MOPAH,MERAUKE,MKQ,91.80,"15,671.04","15,713.28"
2024,02,29,RENDANI,MANOKWARI,MKW,91.80,"15,671.04","15,713.28"
2024,02,30,KERTAJATI,MAJALENGKA,KJT,84.50,"14,413.35","14,452.20"
2024,02,31,ABDURACHMAN SALEH,MALANG,MLG,89.60,"15,292.62","15,333.84"
2024,02,32,WAI OTI,MAUMERE,MOF,89.50,"15,281.49","15,322.68"
2024,02,33,PANIAI,NABIRE,NBX,91.80,"15,804.60","15,847.20"
2024,02,34,RANAI,NATUNA,NTX,89.40,"15,248.10","15,289.20"
2024,02,35,PONDOK CABE,JAKARTA,PCB,90.00,"15,359.40","15,400.80"
2024,02,36,MINANGKABAU,PADANG,PDG,89.40,"15,248.10","15,289.20"
2024,02,37,DEPATI AMIR,PANGKAL PINANG,PGK,89.40,"15,248.10","15,289.20"
2024,02,38,ISKANDAR,PANGKALAN BUN,PKN,90.10,"15,359.40","15,400.80"
2024,02,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,89.40,"15,248.10","15,289.20"
2024,02,40,TJILIK RIWUT,PALANGKARAYA,PKY,90.10,"15,359.40","15,400.80"
2024,02,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,89.40,"15,248.10","15,289.20"
2024,02,42,MUTIARA,PALU,PLW,91.50,"15,615.39","15,657.48"
2024,02,43,SUPADIO,PONTIANAK,PNK,90.10,"15,359.40","15,400.80"
2024,02,44,H. ASAN,SAMPIT,SMQ,90.10,"15,359.40","15,400.80"
2024,02,45,ADISUMARMO,SOLO,SOC,90.40,"15,415.05","15,456.60"
2024,02,46,SORONG DARATAN,SORONG,SOQ,91.80,"15,671.04","15,713.28"
2024,02,47,ACHMAD YANI,SEMARANG,SRG,90.10,"15,359.40","15,400.80"
2024,02,48,JUANDA,SURABAYA,SUB,87.80,"14,947.59","14,987.88"
2024,02,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,88.00,"15,159.06","15,199.92"
2024,02,50,KIJANG,TANJUNG PINANG,TNJ,89.80,"15,337.14","15,378.48"
2024,02,51,JUWATA,TARAKAN,TRK,90.10,"15,359.40","15,400.80"
2024,02,52,BABULLAH,TERNATE,TTE,91.80,"15,671.04","15,713.28"
2024,02,53,HASANUDDIN,UJUNG PANDANG,UPG,90.70,"15,437.31","15,478.92"
2024,02,54,MAU HAU,WAINGAPU,WGP,89.50,"15,281.49","15,322.68"
2024,02,55,ISWAHYUDI,MADIUN,WIAR (ICAO),89.50,"15,292.62","15,333.84"
2024,02,56,DUMATUBUN,TUAL,LUV,92.50,"15,804.60","15,847.20"
2024,02,57,SILANGIT,SIBORONG-BORONG,DTB,89.30,"15,236.97","15,278.04"
2024,02,58,KALIMARAU,BERAU,BEJ,90.10,"15,359.40","15,400.80"
2024,02,59,KOMODO,LABUAN BAJO,LBJ,90.50,"15,437.31","15,478.92"
2024,02,60,KUALANAMU,DELI SERDANG,KNO,88.50,"15,047.76","15,088.32"
2024,02,61,TAMPA PADANG,MAMUJU,MJU,91.80,"15,659.91","15,702.12"
2024,02,62,F.L. TOBING,PINANGSORI,FLZ,89.40,"15,248.10","15,289.20"
2024,02,63,MOZES KILANGIN,TIMIKA,TIM,91.80,"15,671.04","15,713.28"
2024,02,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,90.10,"15,415.05","15,456.60"
2024,02,65,BLIMBINGSARI,BANYUWANGI,BWX,89.50,"15,281.49","15,322.68"
2024,02,66,TAMBOLAKA,SUMBA BARAT,TMC,92.40,"15,804.60","15,847.20"
2024,02,67,BINAKA,GUNUNGSITOLI,GNS,89.40,"15,248.10","15,289.20"
2024,02,68,KULONPROGO,YOGYAKARTA,YIA,90.30,"15,415.05","15,456.60"
2024,02,69,KUABANG,HALMAHERA UTARA,KAZ,92.40,"15,804.60","15,847.20"
2024,02,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,90.40,"15,415.05","15,456.60"
2024,02,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,92.00,"15,804.60","15,847.20"
2024,02,72,BUDIARTO,CURUG,BTO,89.70,-,#VALUE!
2024,03,1,APT PRANOTO,SAMARINDA,AAP,91.70,"15,804.60","15,847.20"
2024,03,2,PATTIMURA,AMBON,AMQ,93.40,"16,249.80","16,293.60"
2024,03,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,91.70,"15,804.60","15,847.20"
2024,03,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,91.70,"15,804.60","15,847.20"
2024,03,5,FRANS KAISIEPO,BIAK,BIK,93.40,"16,116.24","16,159.68"
2024,03,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,91.10,"15,737.82","15,780.24"
2024,03,7,M. SALAHUDDIN,BIMA,BMU,91.20,"15,726.69","15,769.08"
2024,03,8,SEPINGGAN,BALIKPAPAN,BPN,90.70,"15,637.65","15,679.80"
2024,03,9,HANG NADIM,BATAM,BTH,91.00,"14,142.30","14,184.60"
2024,03,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,91.10,"15,693.30","15,735.60"
2024,03,11,SOEKARNO HATTA,CENGKARENG,CGK,80.20,"13,801.20","13,838.40"
2024,03,12,TUNGGUL WULUNG,CILACAP,CXP,92.00,"15,860.25","15,903.00"
2024,03,13,SULTAN THAHA,JAMBI,DJB,91.10,"15,737.82","15,780.24"
2024,03,14,SENTANI,JAYAPURA,DJJ,93.70,"16,116.24","16,159.68"
2024,03,15,NGURAH RAI,DENPASAR,DPS,90.20,"15,515.22","15,557.04"
2024,03,16,PINANG KAMPAI,DUMAI,DUM,91.10,"15,693.30","15,735.60"
2024,03,17,H. AROEBOESMAN,ENDE,ENE,91.20,"15,726.69","15,769.08"
2024,03,18,JALALUDDIN,GORONTALO,GTO,93.10,"16,060.59","16,103.88"
2024,03,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,87.20,"15,025.50","15,066.00"
2024,03,20,ADISUCIPTO,YOGYAKARTA,JOG,92.00,"15,860.25","15,903.00"
2024,03,21,WOLTER MONGINSIDI,KENDARI,KDI,93.10,"16,060.59","16,103.88"
2024,03,22,UTAROM,KAIMANA,KNG,93.40,"16,116.24","16,159.68"
2024,03,23,ELTARI,KUPANG,KOE,89.00,"15,292.62","15,333.84"
2024,03,24,LOMBOK INTERNATIONAL,MATARAM,LOP,80.20,"13,801.20","13,838.40"
2024,03,25,BUBUNG,LUWUK,LUW,93.10,"16,060.59","16,103.88"
2024,03,26,SAM RATULANGI,MANADO,MDC,93.10,"16,060.59","16,103.88"
2024,03,27,POLONIA,MEDAN,MES,91.10,"15,693.30","15,735.60"
2024,03,28,MOPAH,MERAUKE,MKQ,93.40,"16,116.24","16,159.68"
2024,03,29,RENDANI,MANOKWARI,MKW,93.40,"16,116.24","16,159.68"
2024,03,30,KERTAJATI,MAJALENGKA,KJT,86.60,"14,914.20","14,954.40"
2024,03,31,ABDURACHMAN SALEH,MALANG,MLG,91.30,"15,737.82","15,780.24"
2024,03,32,WAI OTI,MAUMERE,MOF,91.20,"15,726.69","15,769.08"
2024,03,33,PANIAI,NABIRE,NBX,93.40,"16,249.80","16,293.60"
2024,03,34,RANAI,NATUNA,NTX,91.10,"15,693.30","15,735.60"
2024,03,35,PONDOK CABE,JAKARTA,PCB,91.70,"15,804.60","15,847.20"
2024,03,36,MINANGKABAU,PADANG,PDG,91.10,"15,693.30","15,735.60"
2024,03,37,DEPATI AMIR,PANGKAL PINANG,PGK,91.00,"15,693.30","15,735.60"
2024,03,38,ISKANDAR,PANGKALAN BUN,PKN,91.70,"15,804.60","15,847.20"
2024,03,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,91.10,"15,693.30","15,735.60"
2024,03,40,TJILIK RIWUT,PALANGKARAYA,PKY,91.70,"15,804.60","15,847.20"
2024,03,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,91.00,"15,693.30","15,735.60"
2024,03,42,MUTIARA,PALU,PLW,93.10,"16,060.59","16,103.88"
2024,03,43,SUPADIO,PONTIANAK,PNK,91.70,"15,804.60","15,847.20"
2024,03,44,H. ASAN,SAMPIT,SMQ,91.70,"15,804.60","15,847.20"
2024,03,45,ADISUMARMO,SOLO,SOC,92.00,"15,860.25","15,903.00"
2024,03,46,SORONG DARATAN,SORONG,SOQ,93.40,"16,116.24","16,159.68"
2024,03,47,ACHMAD YANI,SEMARANG,SRG,91.70,"15,804.60","15,847.20"
2024,03,48,JUANDA,SURABAYA,SUB,89.80,"15,448.44","15,490.08"
2024,03,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,89.70,"15,604.26","15,646.32"
2024,03,50,KIJANG,TANJUNG PINANG,TNJ,91.50,"15,782.34","15,824.88"
2024,03,51,JUWATA,TARAKAN,TRK,91.70,"15,804.60","15,847.20"
2024,03,52,BABULLAH,TERNATE,TTE,93.40,"16,116.24","16,159.68"
2024,03,53,HASANUDDIN,UJUNG PANDANG,UPG,92.70,"15,938.16","15,981.12"
2024,03,54,MAU HAU,WAINGAPU,WGP,91.20,"15,726.69","15,769.08"
2024,03,55,ISWAHYUDI,MADIUN,WIAR (ICAO),91.10,"15,737.82","15,780.24"
2024,03,56,DUMATUBUN,TUAL,LUV,94.10,"16,249.80","16,293.60"
2024,03,57,SILANGIT,SIBORONG-BORONG,DTB,80.20,"13,801.20","13,838.40"
2024,03,58,KALIMARAU,BERAU,BEJ,91.70,"15,804.60","15,847.20"
2024,03,59,KOMODO,LABUAN BAJO,LBJ,80.20,"13,801.20","13,838.40"
2024,03,60,KUALANAMU,DELI SERDANG,KNO,90.10,"15,492.96","15,534.72"
2024,03,61,TAMPA PADANG,MAMUJU,MJU,93.40,"16,105.11","16,148.52"
2024,03,62,F.L. TOBING,PINANGSORI,FLZ,91.10,"15,693.30","15,735.60"
2024,03,63,MOZES KILANGIN,TIMIKA,TIM,93.40,"16,116.24","16,159.68"
2024,03,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,91.80,"15,860.25","15,903.00"
2024,03,65,BLIMBINGSARI,BANYUWANGI,BWX,91.20,"15,726.69","15,769.08"
2024,03,66,TAMBOLAKA,SUMBA BARAT,TMC,94.00,"16,249.80","16,293.60"
2024,03,67,BINAKA,GUNUNGSITOLI,GNS,91.10,"15,693.30","15,735.60"
2024,03,68,KULONPROGO,YOGYAKARTA,YIA,91.90,"15,860.25","15,903.00"
2024,03,69,KUABANG,HALMAHERA UTARA,KAZ,94.00,"16,249.80","16,293.60"
2024,03,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,92.00,"15,860.25","15,903.00"
2024,03,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,93.60,"16,249.80","16,293.60"
2024,03,72,BUDIARTO,CURUG,BTO,91.70,-,#VALUE!
2024,04,1,APT PRANOTO,SAMARINDA,AAP,93.20,"16,027.20","16,070.40"
2024,04,2,PATTIMURA,AMBON,AMQ,94.90,"16,205.28","16,248.96"
2024,04,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,93.20,"16,027.20","16,070.40"
2024,04,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,91.70,"15,771.21","15,813.72"
2024,04,5,FRANS KAISIEPO,BIAK,BIK,94.90,"16,338.84","16,382.88"
2024,04,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,93.90,"16,183.02","16,226.64"
2024,04,7,M. SALAHUDDIN,BIMA,BMU,91.20,"15,693.30","15,735.60"
2024,04,8,SEPINGGAN,BALIKPAPAN,BPN,90.80,"15,604.26","15,646.32"
2024,04,9,HANG NADIM,BATAM,BTH,91.10,"14,112.21","14,154.42"
2024,04,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,91.10,"15,659.91","15,702.12"
2024,04,11,SOEKARNO HATTA,CENGKARENG,CGK,80.20,"13,767.81","13,804.92"
2024,04,12,TUNGGUL WULUNG,CILACAP,CXP,92.00,"15,826.86","15,869.52"
2024,04,13,SULTAN THAHA,JAMBI,DJB,91.10,"15,704.43","15,746.76"
2024,04,14,SENTANI,JAYAPURA,DJJ,93.80,"16,082.85","16,126.20"
2024,04,15,NGURAH RAI,DENPASAR,DPS,90.20,"15,481.83","15,523.56"
2024,04,16,PINANG KAMPAI,DUMAI,DUM,91.10,"15,659.91","15,702.12"
2024,04,17,H. AROEBOESMAN,ENDE,ENE,91.20,"15,693.30","15,735.60"
2024,04,18,JALALUDDIN,GORONTALO,GTO,94.60,"16,283.19","16,327.08"
2024,04,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,87.20,"14,992.11","15,032.52"
2024,04,20,ADISUCIPTO,YOGYAKARTA,JOG,92.10,"15,826.86","15,869.52"
2024,04,21,WOLTER MONGINSIDI,KENDARI,KDI,94.60,"16,283.19","16,327.08"
2024,04,22,UTAROM,KAIMANA,KNG,94.90,"16,338.84","16,382.88"
2024,04,23,ELTARI,KUPANG,KOE,89.00,"15,259.23","15,300.36"
2024,04,24,LOMBOK INTERNATIONAL,MATARAM,LOP,80.20,"13,767.81","13,804.92"
2024,04,25,BUBUNG,LUWUK,LUW,94.60,"16,283.19","16,327.08"
2024,04,26,SAM RATULANGI,MANADO,MDC,94.60,"16,027.20","16,070.40"
2024,04,27,POLONIA,MEDAN,MES,91.10,"15,659.91","15,702.12"
2024,04,28,MOPAH,MERAUKE,MKQ,94.90,"16,338.84","16,382.88"
2024,04,29,RENDANI,MANOKWARI,MKW,94.90,"16,338.84","16,382.88"
2024,04,30,KERTAJATI,MAJALENGKA,KJT,86.60,"14,880.81","14,920.92"
2024,04,31,ABDURACHMAN SALEH,MALANG,MLG,91.30,"15,704.43","15,746.76"
2024,04,32,WAI OTI,MAUMERE,MOF,91.20,"15,693.30","15,735.60"
2024,04,33,PANIAI,NABIRE,NBX,94.90,"16,205.28","16,248.96"
2024,04,34,RANAI,NATUNA,NTX,91.10,"15,659.91","15,702.12"
2024,04,35,PONDOK CABE,JAKARTA,PCB,91.70,"15,771.21","15,813.72"
2024,04,36,MINANGKABAU,PADANG,PDG,91.10,"15,659.91","15,702.12"
2024,04,37,DEPATI AMIR,PANGKAL PINANG,PGK,91.00,"15,659.91","15,702.12"
2024,04,38,ISKANDAR,PANGKALAN BUN,PKN,93.20,"16,027.20","16,070.40"
2024,04,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,91.10,"15,659.91","15,702.12"
2024,04,40,TJILIK RIWUT,PALANGKARAYA,PKY,93.20,"16,027.20","16,070.40"
2024,04,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,91.00,"15,659.91","15,702.12"
2024,04,42,MUTIARA,PALU,PLW,94.60,"16,283.19","16,327.08"
2024,04,43,SUPADIO,PONTIANAK,PNK,93.20,"16,027.20","16,070.40"
2024,04,44,H. ASAN,SAMPIT,SMQ,93.20,"16,027.20","16,070.40"
2024,04,45,ADISUMARMO,SOLO,SOC,92.00,"15,826.86","15,869.52"
2024,04,46,SORONG DARATAN,SORONG,SOQ,94.90,"16,338.84","16,382.88"
2024,04,47,ACHMAD YANI,SEMARANG,SRG,91.70,"15,771.21","15,813.72"
2024,04,48,JUANDA,SURABAYA,SUB,89.80,"15,415.05","15,456.60"
2024,04,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,89.70,"15,570.87","15,612.84"
2024,04,50,KIJANG,TANJUNG PINANG,TNJ,91.50,"15,748.95","15,791.40"
2024,04,51,JUWATA,TARAKAN,TRK,93.20,"16,027.20","16,070.40"
2024,04,52,BABULLAH,TERNATE,TTE,94.90,"16,338.84","16,382.88"
2024,04,53,HASANUDDIN,UJUNG PANDANG,UPG,92.70,"15,904.77","15,947.64"
2024,04,54,MAU HAU,WAINGAPU,WGP,91.20,"15,693.30","15,735.60"
2024,04,55,ISWAHYUDI,MADIUN,WIAR (ICAO),91.10,"15,704.43","15,746.76"
2024,04,56,DUMATUBUN,TUAL,LUV,94.10,"16,205.28","16,248.96"
2024,04,57,SILANGIT,SIBORONG-BORONG,DTB,80.20,"13,767.81","13,804.92"
2024,04,58,KALIMARAU,BERAU,BEJ,93.20,"16,027.20","16,070.40"
2024,04,59,KOMODO,LABUAN BAJO,LBJ,80.20,"13,767.81","13,804.92"
2024,04,60,KUALANAMU,DELI SERDANG,KNO,90.10,"15,459.57","15,501.24"
2024,04,61,TAMPA PADANG,MAMUJU,MJU,93.50,"16,071.72","16,115.04"
2024,04,62,F.L. TOBING,PINANGSORI,FLZ,91.10,"15,659.91","15,702.12"
2024,04,63,MOZES KILANGIN,TIMIKA,TIM,94.90,"16,338.84","16,382.88"
2024,04,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,94.50,"16,305.45","16,349.40"
2024,04,65,BLIMBINGSARI,BANYUWANGI,BWX,91.20,"15,693.30","15,735.60"
2024,04,66,TAMBOLAKA,SUMBA BARAT,TMC,94.00,"16,205.28","16,248.96"
2024,04,67,BINAKA,GUNUNGSITOLI,GNS,91.10,"15,659.91","15,702.12"
2024,04,68,KULONPROGO,YOGYAKARTA,YIA,92.00,"15,826.86","15,869.52"
2024,04,69,KUABANG,HALMAHERA UTARA,KAZ,94.00,"16,205.28","16,248.96"
2024,04,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,92.00,"15,826.86","15,869.52"
2024,04,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,95.10,"16,472.40","16,516.80"
2024,04,72,BUDIARTO,CURUG,BTO,91.70,-,#VALUE!
2024,05,1,APT PRANOTO,SAMARINDA,AAP,94.40,"16,539.18","16,583.76"
2024,05,2,PATTIMURA,AMBON,AMQ,96.10,"16,717.26","16,762.32"
2024,05,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,94.40,"16,539.18","16,583.76"
2024,05,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,92.90,"16,272.06","16,315.92"
2024,05,5,FRANS KAISIEPO,BIAK,BIK,96.10,"16,850.82","16,896.24"
2024,05,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,95.10,"16,706.13","16,751.16"
2024,05,7,M. SALAHUDDIN,BIMA,BMU,92.40,"16,194.15","16,237.80"
2024,05,8,SEPINGGAN,BALIKPAPAN,BPN,92.00,"16,116.24","16,159.68"
2024,05,9,HANG NADIM,BATAM,BTH,92.30,"14,563.56","14,607.12"
