waktu_id,bandara_id,kategori,pesawat_dtg,pesawat_brk,pesawat_total,penumpang_dtg,penumpang_brk,penumpang_total,penumpang_tra,bagasi_dtg,bagasi_brk,bagasi_total,barang_dtg,barang_brk,barang_total,pos_dtg,pos_brk,pos_total
2022,294,INTERNASIONAL,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,294,INTERNASIONAL,7,7,14,43,0,43,0,0,0,0,7526,6058,13584,0,0,0
2024,294,INTERNASIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,227,DOMESTIK,706,713,1419,22.5,20553,43053,0,79029,45607,124636,96191,55732,151923,37489,38326,75815
2021,227,DOMESTIK,963,963,1926,32026,32.09,64116,8966,139696,103729,243425,174539,51865,226404,38781,38.96,77741
2022,227,DOMESTIK,1004,1005,2009,43135,54323,97458,0,314053,242.46,556513,157773,86.71,244483,16336,16281,32617
2023,227,DOMESTIK,729,721,1.45,37089,46721,83.81,10132,285046,211613,496659,118324,84759,203083,1,0,1
2024,227,DOMESTIK,735,726,1461,41678,50826,92504,9904,350817,249606,600423,135257,51727,186984,1,88,89
2020,19,DOMESTIK,98,98,196,800,934,1734,0,6872,8719,15591,0,7,7,0,0,0
2021,19,DOMESTIK,230,230,460,1564,1686,3.25,126,10367,10615,20982,0,0,0,0,0,0
2022,19,DOMESTIK,228,224,452,2189,2172,4361,0,15008,15.88,30888,346,0,346,2,2,4
2023,19,DOMESTIK,169,168,337,1907,1925,3832,0,13618,14365,27983,60,0,60,0,0,0
2024,19,DOMESTIK,138,135,273,1157,1224,2381,0,8931,9128,18059,0,0,0,0,0,0
2020,10,DOMESTIK,49,50,99,370,284,654,0,2905,3183,6088,33,5,38,0,0,0
2021,10,DOMESTIK,116,116,232,714,594,1308,166,4902,4765,9667,0,0,0,0,0,0
2022,10,DOMESTIK,106,108,214,992,912,1904,0,9851,11915,21766,0,0,0,0,0,0
2023,10,DOMESTIK,102,103,205,1075,908,1983,30,6405,6.35,12755,0,0,0,0,0,0
2024,10,DOMESTIK,136,120,256,907,710,1617,0,6056,5276,11332,0,0,0,0,0,0
2020,55,DOMESTIK,187,187,374,9921,9472,19393,0,24437,21736,46173,27508,42909,70417,0,0,0
2021,55,DOMESTIK,237,238,475,11237,12346,23583,0,37.81,28459,66269,93822,150728,244.55,0,0,0
2022,55,DOMESTIK,286,277,563,11154,12173,23327,0,62538,39592,102.13,125253,240.77,366023,0,0,0
2023,55,DOMESTIK,282,278,560,10.55,11116,21666,207,57006,28246,85252,71685,218.63,290315,2,0,2
2024,55,DOMESTIK,281,279,560,10036,10221,20257,530,56962,31244,88206,53541,152.98,206521,0,0,0
2020,278,DOMESTIK,281,281,562,1336,1431,2767,4198,5721,5371,11092,5631,7889,13.52,721,618,1339
2021,278,DOMESTIK,226,226,452,10141,10289,20.43,0,21419,14446,35865,10905,12327,23232,0,0,0
2022,278,DOMESTIK,322,322,644,14714,14797,29511,0,56.59,36663,93253,5717,2024,7741,0,0,0
2023,278,DOMESTIK,245,245,490,10293,9597,19.89,0,42924,30.14,73064,3016,1467,4483,6,0,6
2024,278,DOMESTIK,164,162,326,6983,6487,13.47,0,28411,18278,46689,25.97,7268,33238,0,0,0
2020,218,DOMESTIK,139,138,277,1201,1402,2603,0,10671,10631,21302,690,209,899,0,0,0
2021,218,DOMESTIK,228,228,456,2.31,2525,4835,2,17118,14396,31514,22,0,22,0,0,0
2022,218,DOMESTIK,255,255,510,3052,3472,6524,0,22867,19423,42.29,174,17,191,0,0,0
2023,218,DOMESTIK,264,264,528,3104,3573,6677,0,23181,23003,46184,0,0,0,0,0,0
2024,218,DOMESTIK,236,236,472,2073,2204,4277,0,16446,14464,30.91,0,0,0,0,0,0
2020,259,DOMESTIK,350,348,698,13172,12878,26.05,0,88732,57162,145894,49471,10.81,60281,0,0,0
2021,259,DOMESTIK,438,430,868,17272,17972,35244,0,79925,42.81,122735,85016,66508,151524,0,0,0
2022,259,DOMESTIK,472,472,944,19025,19344,38369,0,120747,77238,197985,111111,134.67,245781,0,0,0
2023,259,DOMESTIK,460,460,920,17549,17719,35268,0,114418,65622,180.04,96696,107864,204.56,0,0,0
2024,259,DOMESTIK,505,505,1.01,19234,18869,38103,0,137629,80432,218061,101924,67188,169112,0,0,0
2020,362,DOMESTIK,50,50,100,313,560,873,0,2.29,3675,5965,0,0,0,0,0,0
2021,362,DOMESTIK,58,58,116,337,514,851,0,2107,3531,5638,0,0,0,0,0,0
2022,362,DOMESTIK,52,52,104,498,794,1292,0,3309,5303,8612,0,0,0,0,0,0
2023,362,DOMESTIK,52,52,104,648,845,1493,0,3868,5536,9404,0,0,0,0,0,0
2024,362,DOMESTIK,68,68,136,608,634,1242,0,4422,5496,9918,18,30,48,0,0,0
2020,249,DOMESTIK,87,87,174,718,722,1.44,607,5894,5558,11452,5,5,10,0,0,0
2021,249,DOMESTIK,113,113,226,1135,1242,2377,988,8.75,9641,18391,0,0,0,0,0,0
2022,249,DOMESTIK,105,103,208,510,602,1112,0,9478,9791,19269,0,7,7,3,0,3
2023,249,DOMESTIK,104,104,208,280,318,598,2024,8905,8991,17896,150,285,435,0,0,0
2024,249,DOMESTIK,123,123,246,929,973,1902,0,6691,6.81,13501,0,20,20,0,0,0
2020,279,DOMESTIK,149,149,298,3404,6782,10186,0,17076,12816,29892,8225,0,8225,0,0,0
2021,279,DOMESTIK,67,67,134,1381,1.64,3021,0,6.63,6168,12798,0,0,0,0,0,0
2022,279,DOMESTIK,108,110,218,3305,3493,6798,0,15679,12755,28434,0,0,0,0,0,0
2023,279,DOMESTIK,146,148,294,4925,5107,10032,0,26.04,17918,43958,0,100,100,0,0,0
2024,279,DOMESTIK,154,153,307,5376,6.19,11566,0,27552,22133,49685,65,36,101,0,0,0
2020,219,DOMESTIK,238,238,476,5007,5.26,10267,0,65556,41134,106.69,0,0,0,0,0,0
2021,219,DOMESTIK,251,251,502,5578,6345,11923,0,48054,44596,92.65,272,0,272,0,0,0
2022,219,DOMESTIK,313,316,629,7312,8244,15556,0,65066,53624,118.69,1349,136,1485,40,0,40
2023,219,DOMESTIK,332,332,664,8305,9178,17483,0,78224,57.08,135304,0,0,0,0,0,0
2024,219,DOMESTIK,353,353,706,7697,8737,16434,0,69517,53719,123236,1,0,1,0,1,1
2020,245,DOMESTIK,93,93,186,2952,2.82,5772,0,23076,16481,39557,0,0,0,0,0,0
2021,245,DOMESTIK,40,40,80,744,744,1488,0,5436,4407,9843,0,0,0,0,0,0
2022,245,DOMESTIK,71,69,140,2188,2141,4329,0,14512,10.65,25162,3117,2809,5926,0,0,0
2023,245,DOMESTIK,108,103,211,3491,3356,6847,0,28.64,19609,48249,200,0,200,0,0,0
2024,245,DOMESTIK,118,118,236,3907,4.33,8237,396,28833,25052,53885,0,0,0,0,0,0
2020,329,DOMESTIK,2546,2544,5.09,181511,175023,356534,17597,1707060,1263680,2970740,2666556,689068,3355624,0,0,0
2021,329,DOMESTIK,2768,2768,5536,171212,194843,366055,7278,1505148,1249167,2754315,3183614,567943,3751557,0,0,0
2022,329,DOMESTIK,4.35,4358,8708,309497,311943,621.44,0,2422217,1786228,4208445,4058237,827934,4886171,6,0,6
2023,329,DOMESTIK,4735,4727,9462,367162,366797,733959,9843,3469808,2303401,5773209,3964574,961.6,4926174,3422,206,3628
2024,329,DOMESTIK,4558,4562,9.12,393232,387862,781094,14455,3675681,2418912,6094593,6620940,1152018,7772958,0,5,5
2020,240,DOMESTIK,91,91,182,3316,2976,6292,0,12765,14839,27604,4265,1404,5669,0,0,0
2021,240,DOMESTIK,155,155,310,3539,3873,7412,0,30223,4591,34814,52993,24904,77897,0,0,0
2022,240,DOMESTIK,197,194,391,12065,12243,24308,0,65062,40116,105178,71.77,8181,79951,0,0,0
2023,240,DOMESTIK,218,218,436,9616,9385,19001,0,60532,33571,94103,324228,0,324228,0,0,0
2024,240,DOMESTIK,180,180,360,4031,3089,7.12,0,13691,8977,22668,767587,0,767587,0,0,0
2020,199,DOMESTIK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,199,DOMESTIK,51,51,102,134,250,384,0,4501,8172,12673,0,0,0,0,0,0
2022,199,DOMESTIK,45,49,94,179,230,409,0,2041,2935,4976,9,4,13,285,3,288
2023,199,DOMESTIK,52,52,104,366,398,764,0,2331,2391,4722,0,0,0,0,0,0
2024,199,DOMESTIK,47,47,94,221,365,586,0,699,870,1569,0,0,0,0,0,0
2020,287,DOMESTIK,175,176,351,7877,7202,15079,0,28639,18122,46761,0,0,0,0,0,0
2021,287,DOMESTIK,222,222,444,6123,3908,10031,0,58294,17988,76282,1962,228,2.19,0,0,0
2022,287,DOMESTIK,330,327,657,12487,9848,22335,0,128957,61552,190509,0,0,0,0,0,0
2023,287,DOMESTIK,509,508,1017,21261,20485,41746,0,206269,141928,348197,0,0,0,0,0,0
2024,287,DOMESTIK,517,517,1034,25792,25565,51357,0,247421,192901,440322,0,0,0,0,0,0
2020,60,DOMESTIK,71,71,142,1266,1789,3055,0,4.93,3353,8283,0,0,0,0,0,0
2021,60,DOMESTIK,36,36,72,555,634,1189,0,2.64,288,2928,0,0,0,0,0,0
2022,60,DOMESTIK,226,226,452,4.43,4771,9201,0,9295,6771,16066,0,0,0,0,0,0
2023,60,DOMESTIK,244,243,487,5321,5419,10.74,1025,34747,28.97,63717,0,0,0,0,0,0
2024,60,DOMESTIK,313,313,626,6246,6621,12867,2478,35371,29143,64514,0,0,0,0,0,0
2020,41,DOMESTIK,120,120,240,5007,4948,9955,0,10717,5454,16171,0,0,0,4.26,4526,8786
2021,41,DOMESTIK,2,2,4,48,70,118,0,0,0,0,0,0,0,0,0,0
2022,41,DOMESTIK,5,5,10,47,175,222,0,0,0,0,0,0,0,0,0,0
2023,41,DOMESTIK,5,5,10,146,103,249,0,498,200,698,0,0,0,0,0,0
2024,41,DOMESTIK,2,2,4,9,9,18,0,110,120,230,0,0,0,0,0,0
2020,296,DOMESTIK,127,127,254,5744,5297,11041,0,8214,6604,14818,0,0,0,0,0,0
2021,296,DOMESTIK,103,103,206,5071,4949,10.02,81,12157,22519,34676,0,0,0,0,0,0
2022,296,DOMESTIK,163,192,355,6.7,7.09,13.79,0,25315,19816,45131,0,0,0,0,0,0
2023,296,DOMESTIK,126,128,254,4359,3667,8026,1487,21274,12434,33708,0,0,0,0,0,0
2024,296,DOMESTIK,50,48,98,2342,1609,3951,0,9309,5484,14793,0,0,0,0,0,0
2020,200,DOMESTIK,290,290,580,1578,1087,2665,0,128154,147447,275601,234,1996,2.23,0,0,0
2021,200,DOMESTIK,366,366,732,2566,3296,5862,0,179228,209529,388757,1127,994,2121,0,0,0
2022,200,DOMESTIK,358,355,713,3287,3738,7025,0,31388,30396,61784,1463,775,2238,0,0,0
2023,200,DOMESTIK,258,256,514,2473,2895,5368,0,22906,23904,46.81,210,1109,1319,0,0,0
2024,200,DOMESTIK,329,332,661,2544,3179,5723,0,14.38,14248,28628,2091,4403,6494,0,0,0
2023,56,DOMESTIK,53,49,102,487,551,1038,0,4136,4262,8398,22,116,138,0,13,13
2024,56,DOMESTIK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,257,DOMESTIK,298,302,600,1626,1673,3299,0,12569,11519,24088,10,313,323,0,0,0
2024,257,DOMESTIK,106,106,212,432,476,908,0,0,0,0,0,0,0,0,0,0
2023,367,DOMESTIK,528,529,1057,31262,26123,57385,0,434859,231273,666132,7315,0,7315,0,0,0
2024,367,DOMESTIK,523,522,1045,39906,38066,77972,1,556012,323386,879398,12509,348,12857,0,0,0
2020,305,DOMESTIK,2275,2.28,4555,166027,164.95,330977,6328,1211490,963675,2175165,1259502,1321189,2580691,0,0,0
2021,305,DOMESTIK,2976,2991,5967,208.69,213671,422361,0,1612954,1251776,2864730,1422901,1829463,3252364,0,0,0
2022,305,DOMESTIK,2756,2771,5527,235661,238.39,474051,1355,2058110,1502437,3560547,982199,1645102,2627301,0,0,0
2023,305,DOMESTIK,3036,3056,6092,246635,240677,487312,21733,2047763,1651961,3699724,1071474,2008166,3079640,8,0,8
2024,305,DOMESTIK,3062,3067,6129,208314,232974,441288,35516,1730445,1520508,3250953,1294102,1692354,2986456,21,0,21
2020,230,DOMESTIK,40,40,80,46,192,238,0,0,0,0,0,0,0,0,0,0
2021,230,DOMESTIK,88,89,177,238,368,606,0,523,569,1092,0,0,0,0,0,0
2022,230,DOMESTIK,92,92,184,126,455,581,327,513,718,1231,142,178,320,0,0,0
2023,230,DOMESTIK,127,127,254,705,945,1.65,9,3866,3423,7289,2,0,2,0,0,0
2024,230,DOMESTIK,130,130,260,692,1025,1717,0,2153,2069,4222,0,0,0,0,0,0
2020,366,DOMESTIK,66,67,133,874,1021,1895,0,5826,4436,10262,886,159,1045,0,0,0
2021,366,DOMESTIK,210,210,420,1312,1359,2671,0,7556,5668,13224,314,95,409,0,0,0
2022,366,DOMESTIK,186,184,370,1337,1293,2.63,0,7658,5973,13631,125,2,127,0,0,0
2023,366,DOMESTIK,114,114,228,1.03,994,2024,0,8408,6759,15167,0,1,1,0,0,0
2024,366,DOMESTIK,241,241,482,1609,1677,3286,0,11463,17713,29176,58,0,58,0,0,0
2020,32,DOMESTIK,298,318,616,1384,1063,2447,0,7136,8222,15358,3785,79488,83273,0,0,0
2021,32,DOMESTIK,304,304,608,1441,1328,2769,0,3344,7444,10788,660,43074,43734,0,0,0
2022,32,DOMESTIK,276,276,552,1.34,1181,2521,0,5747,6605,12352,1976,24516,26492,0,0,0
2023,32,DOMESTIK,284,284,568,1375,1157,2532,0,6852,6998,13.85,4124,29993,34117,0,0,0
2024,32,DOMESTIK,224,224,448,1421,1591,3012,0,5447,5744,11191,2346,547,2893,0,0,0
2020,353,DOMESTIK,178,179,357,10521,9272,19793,0,67316,44.52,111836,338863,10041,348904,34,82,116
2021,353,DOMESTIK,429,429,858,14058,13685,27743,0,102.69,85172,187862,35635,21126,56761,0,0,0
2022,353,DOMESTIK,668,666,1334,33282,32962,66244,0,234482,187.67,422152,47686,18027,65713,0,0,0
2023,353,DOMESTIK,677,686,1363,25485,25.11,50595,9,151371,114503,265874,43231,17308,60539,0,13,13
2024,353,DOMESTIK,951,952,1903,26.99,26095,53085,0,166704,126577,293281,49488,8531,58019,0,0,0
2020,360,DOMESTIK,131,130,261,7.62,7203,14823,60,58025,48283,106308,31402,44813,76215,0,0,0
2021,360,DOMESTIK,366,366,732,10963,12117,23228,475,76041,78896,154937,46885,105991,152876,0,0,0
2022,360,DOMESTIK,647,640,1287,16404,15969,32373,532,107524,103614,211138,52.88,19988,72868,3,220,223
2023,360,DOMESTIK,713,713,1426,17954,18288,36242,573,112664,90121,202785,45528,96146,141674,0,0,0
2024,360,DOMESTIK,797,795,1592,19132,19049,38181,584,121172,90671,211843,46022,106869,152891,0,465,465
2020,225,DOMESTIK,108,106,214,818,920,1738,0,8633,6186,14819,0,0,0,0,0,0
2021,225,DOMESTIK,174,174,348,1331,1697,3028,0,12662,10242,22904,1531,0,1531,0,0,0
2022,225,DOMESTIK,164,164,328,1181,1385,2566,0,10944,8116,19.06,326,0,326,0,0,0
2023,225,DOMESTIK,109,106,215,891,1064,1955,0,9114,8256,17.37,110,0,110,0,0,0
2024,225,DOMESTIK,153,153,306,1203,1461,2664,0,6305,7735,14.04,0,0,0,0,0,0
2020,368,DOMESTIK,16,19,35,36,10,46,0,67,40,107,0,0,0,0,0,0
2021,368,DOMESTIK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,368,DOMESTIK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,368,DOMESTIK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,368,DOMESTIK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17,DOMESTIK,2031,2034,4065,62.98,66556,129536,0,60742,60384,121126,17434,11594,29028,0,0,0
2021,17,DOMESTIK,1495,1498,2993,50949,41422,92371,0,181,2508,2689,1092,404,1496,0,0,0
2022,17,DOMESTIK,1896,1896,3792,76.21,76209,152419,0,0,0,0,0,0,0,0,0,0
2023,17,DOMESTIK,1393,1386,2779,39526,44546,84072,0,148691,147255,295946,12557,4637,17194,0,266,266
2024,17,DOMESTIK,1027,1026,2053,22593,24073,46666,0,239128,203711,442839,17252,3082,20334,0,0,0
2020,12,DOMESTIK,39,39,78,78,94,172,0,0,0,0,0,0,0,0,0,0
2021,12,DOMESTIK,37,37,74,58,49,107,0,20,76,96,0,0,0,0,0,0
2022,12,DOMESTIK,42,32,74,48,67,115,0,88,63,151,0,0,0,0,0,0
2023,12,DOMESTIK,49,46,95,46,109,155,0,85,106,191,0,0,0,0,0,0
2024,12,DOMESTIK,52,51,103,142,169,311,0,97,67,164,0,0,0,0,0,0
2020,262,DOMESTIK,116,116,232,508,1009,1517,0,6339,1822,8161,373,0,373,0,0,0
2021,262,DOMESTIK,206,206,412,870,1536,2406,0,11.19,2487,13677,1958,0,1958,0,0,0
2022,262,DOMESTIK,217,217,434,818,1264,2082,0,7784,2652,10436,529,10,539,0,1,1
2023,262,DOMESTIK,209,204,413,1013,1229,2242,0,8346,2816,11162,0,0,0,0,0,0
2024,262,DOMESTIK,102,99,201,519,571,1.09,0,3268,758,4026,0,0,0,0,0,0
2024,3,DOMESTIK,50,48,98,59,31,90,0,367,234,601,0,0,0,0,0,0
2020,57,DOMESTIK,4057,4279,8336,301206,314639,615845,36484,2486447,2652814,5139261,2470174,2347139,4817313,95,1,96
2021,57,DOMESTIK,4745,4738,9483,348507,407862,756369,0,2909426,3188628,6098054,2542612,3569566,6112178,0,0,0
2022,57,DOMESTIK,6002,6128,12.13,566.68,357583,924263,283882,5303165,5464779,10767944,3264686,3934191,7198877,7457,351,7808
2023,57,DOMESTIK,6696,6712,13408,628239,440654,1068893,215931,6054934,5590551,11645485,3923638,3381661,7305299,9207,100,9307
2024,57,DOMESTIK,6634,6642,13276,575817,496692,1072509,104245,5642201,5108222,10750423,3879592,3196613,7076205,7.48,0,7.48
2020,348,DOMESTIK,97,97,194,338,501,839,1,1373,2059,3432,0,0,0,0,0,0
2021,348,DOMESTIK,284,284,568,1.71,2349,4059,10,9683,11468,21151,249,179,428,0,0,0
2022,348,DOMESTIK,271,284,555,1928,2354,4282,11,10318,12491,22809,400,200,600,0,11,11
2023,348,DOMESTIK,208,206,414,1709,1744,3453,0,10076,10061,20137,77,252,329,0,0,0
2024,348,DOMESTIK,364,363,727,2559,2865,5424,1,8881,11422,20303,22,406,428,0,0,0
2020,16,DOMESTIK,73,72,145,133,321,454,0,1.27,805,2075,38,30,68,0,0,0
2021,16,DOMESTIK,137,129,266,326,775,1101,0,2728,2184,4912,413,9,422,0,0,0
2022,16,DOMESTIK,102,102,204,267,447,714,0,477,1.21,1687,0,0,0,0,0,0
2023,16,DOMESTIK,89,89,178,245,495,740,0,1419,1349,2768,0,0,0,2,0,2
2024,16,DOMESTIK,157,158,315,537,937,1474,0,1881,1495,3376,0,0,0,0,0,0
2020,214,DOMESTIK,81,81,162,323,448,771,0,3218,1274,4492,0,0,0,0,0,0
2021,214,DOMESTIK,187,187,374,891,1237,2128,0,7943,3549,11492,0,0,0,0,0,0
2022,214,DOMESTIK,200,200,400,1319,1609,2928,0,12159,6202,18361,0,0,0,0,0,0
2023,214,DOMESTIK,149,148,297,1104,1339,2443,0,10339,7548,17887,0,0,0,0,0,0
2024,214,DOMESTIK,257,257,514,1468,2004,3472,0,14668,7.51,22178,0,0,0,0,0,0
2020,222,DOMESTIK,44,45,89,173,323,0,1087,1894,2981,0,0,0,0,0,0,0
2021,222,DOMESTIK,86,86,172,66,447,513,0,333,1.33,1663,0,0,0,0,0,0
2022,222,DOMESTIK,172,182,354,1.13,1312,2442,27,7465,8093,15558,5,0,5,0,0,0
2023,222,DOMESTIK,196,197,393,1486,1721,3207,0,11436,10429,21865,0,6,6,0,0,0
2024,222,DOMESTIK,318,316,634,2157,2491,4648,0,9362,9097,18459,0,0,0,0,0,0
2020,258,DOMESTIK,97,97,194,423,335,758,0,2036,1643,3679,5,0,5,0,0,0
2021,258,DOMESTIK,107,107,214,488,351,839,0,2463,1955,4418,105,0,105,0,0,0
2022,258,DOMESTIK,110,114,224,804,734,1538,0,7317,4886,12203,0,5,5,0,0,0
2023,258,DOMESTIK,102,102,204,802,694,1496,0,4986,5179,10165,0,0,0,0,0,0
2024,258,DOMESTIK,160,160,320,1.1,947,2047,0,3604,3805,7409,221,221,442,0,0,0
2020,196,DOMESTIK,1721,1721,3442,61213,59473,120686,29858,588472,519,1107472,431312,131907,563219,0,11,11
2021,196,DOMESTIK,1996,1995,3991,72664,71499,144163,40922,761.53,636032,1397562,535332,243568,778.9,0,0,0
2022,196,DOMESTIK,2019,2.02,4039,103475,105353,208828,99228,974557,826.35,1800907,502397,281935,784332,42149,14709,56858
2023,196,DOMESTIK,1661,1662,3323,108587,110269,218856,78673,967921,840158,1808079,456388,344951,801339,0.0,0.0,0.0
2024,196,DOMESTIK,1383,1386,2769,97277,128854,226131,29072,1004595,868931,1873526,469176,267397,736573,286,0,286
2020,196,INTERNASIONAL,35,34,69,167,121,288,535,2681,1621,4302,0,0,0,0,0,0
2021,196,INTERNASIONAL,63,60,123,19,23,42,1315,80,105,185,0,0,0,0,0,0
2022,196,INTERNASIONAL,47,48,95,0,12,12,0,0,0,0,0,0,0,0,0,0
2023,196,INTERNASIONAL,15,13,28,7,46,53,7,105,593,698,0.0,0.0,0.0,0.0,0.0,0.0
2024,196,INTERNASIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,315,DOMESTIK,20839,20844,41683,381748,409095,790843,48461,2659934,2839694,5499628,7067799,118220652,125288451,0,0,0
2021,315,DOMESTIK,21742,21746,43488,646943,660254,1307197,0,92209,5727180,5534322,9518202,101325272,110843474,0,0,0
2022,315,DOMESTIK,25645,25696,51341,862.76,689656,1552416,174814,7722851,7432090,15154941,10569568,123664999,134234567,0,0,0
2023,315,DOMESTIK,22811,22.88,45691,852648,728926,1581574,146005,7294057,6936748,14230805,9451645,120835991,130287636,0,131,131
2024,315,DOMESTIK,22642,22662,45304,935645,938271,1873916,65778,8567569,8234761,16802330,12380798,114430573,126811371,348,54597,54945
2020,315,INTERNASIONAL,10,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,315,INTERNASIONAL,62,64,126,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,315,INTERNASIONAL,142,138,280,26,18,44,0,0,0,0,0,1225,1225,0,0,0
2023,315,INTERNASIONAL,39,24,63,324,59,383,0,732,0,732,0,23215,23215,0,0,0
2024,315,INTERNASIONAL,33,37,70,132,136,268,84,2262,729,2991,0,18838,18838,0,0,0
2020,327,DOMESTIK,354,354,708,11196,11671,22867,0,104566,82183,186749,3026,1086,4112,0,0,0
2021,327,DOMESTIK,321,321,642,9536,9.1,18636,0,93083,93069,186152,0,0,0,0,0,0
2022,327,DOMESTIK,334,216,550,11677,7939,19616,0,90021,59253,149274,23402,400,23802,0,0,0
2023,327,DOMESTIK,390,389,779,14008,14354,28362,0,107608,101248,208856,8769,2.01,10779,0,0,0
2024,327,DOMESTIK,352,353,705,12096,12466,24562,0,97329,90756,188085,15768,1994,17762,0,0,0
2020,46,DOMESTIK,52,89,141,553,726,1279,0,39986,43825,83811,0,0,0,0,0,0
2021,46,DOMESTIK,152,152,304,1191,1343,2534,0,0,0,0,2534,108881,111415,0,0,0
2022,46,DOMESTIK,158,160,318,1628,1718,3346,0,42921,15296,58217,0,10,10,14,1,15
2023,46,DOMESTIK,131,131,262,1284,1321,2605,2,22541,9034,31575,2.88,2.1,4.98,0,1,1
2024,46,DOMESTIK,128,127,255,1195,1181,2376,0,25474,9596,35.07,339,0,339,1,0,1
2020,255,DOMESTIK,51,50,101,98,123,221,0,1049,1396,2445,0,906,906,0,0,0
2021,255,DOMESTIK,86,86,172,62,247,309,0,508,1584,2092,0,0,0,0,0,0
2022,255,DOMESTIK,108,104,212,513,727,1.24,1,4886,6209,11095,141,151,292,847,796,1643
2023,255,DOMESTIK,234,226,460,879,1114,1993,0,2249,2.22,4469,0,0,0,0,0,0
2024,255,DOMESTIK,155,155,310,688,930,1618,0,7197,9118,16315,0,0,0,0,0,0
2020,284,DOMESTIK,171,175,346,951,1306,2257,0,8554,11462,20016,1139,113,1252,59,0,59
2021,284,DOMESTIK,241,253,494,1187,1918,3105,0,11192,11833,23025,1914,282,2196,406,11,417
2022,284,DOMESTIK,139,142,281,623,964,1587,474,5383,6405,11788,308,104,412,172,19,191
2023,284,DOMESTIK,207,209,416,1299,1651,2.95,0,10733,10578,21311,418,23,441,0,3,3
2024,284,DOMESTIK,263,263,526,1608,1923,3531,0,9664,8157,17821,561,352,913,0,0,0
2020,313,DOMESTIK,409,409,818,0,119,119,0,0,5638,5638,0,446367,446367,0,0,0
2021,313,DOMESTIK,295,295,590,0,60,60,0,0,0,0,0,269513,269513,0,0,0
2022,313,DOMESTIK,193,189,382,9,8,17,0,0,0,0,0,80.01,80.01,0,0,0
2023,313,DOMESTIK,263,263,526,328,0,328,18,0,0,0,0,277571,277571,0,0,0
2024,313,DOMESTIK,231,231,462,178,0,178,0,0,0,0,0,207775,207775,0,0,0
2020,364,DOMESTIK,13967,13986,27953,73.42,62837,136257,0,604412,297,901412,120228614,4112600,124341214,0,0,0
2021,364,DOMESTIK,13184,13307,26491,69159,63.45,132609,0,432022,237085,669107,113840846,4618829,118459675,0,0,0
2022,364,DOMESTIK,10329,10337,20666,100472,99331,199803,10,853693,725337,1579030,83647626,3966954,87614580,2,633,635
2023,364,DOMESTIK,14123,14233,28356,148774,145037,293811,18,1288728,854953,2143681,115954903,5636911,121591814,20,1232,1252
2024,364,DOMESTIK,15772,15933,31705,174334,168.57,342904,23,2239257,1140457,3379714,116735287,6358891,123094178,0,0,0
2020,289,DOMESTIK,6837,6837,13674,8831,11605,20436,0,14806,75462,90268,114008,3098713,3212721,0,0,0
2021,289,DOMESTIK,5442,5442,10884,15802,12933,28735,0,421.36,55571,476931,8384536,291702,8676238,0,0,0
2022,289,DOMESTIK,1,5302,5303,0,35195,35195,62,0,249763,249763,1305,6724025,6725330,0,288,288
2023,289,DOMESTIK,2171,4493,6664,8753,26236,34989,3,85584,157962,243546,3995227,3262876,7258103,0,6,6
2024,289,DOMESTIK,4961,5002,9963,20996,18382,39378,0,213876,63.45,277326,8785656,465.32,9250976,0,0,0
2020,228,DOMESTIK,341,289,630,1546,1545,3091,0,15.46,13887,29347,562.1,0,562.1,0,0,0
2021,228,DOMESTIK,474,474,948,979,1248,2227,0,36822,59699,96521,269226,967,270193,0,0,0
2022,228,DOMESTIK,422,422,844,1155,1912,3067,2,92478,129398,221876,410123,1127,411.25,0,0,0
2023,228,DOMESTIK,252,252,504,838,866,1704,0,67723,68201,135924,319.7,0,319.7,0,0,0
2024,228,DOMESTIK,370,370,740,1311,1676,2987,1,98849,125155,224004,92933,20424,113357,0,0,0
2020,24,DOMESTIK,261,261,522,448,481,929,0,11835,3385,15.22,195608,1.92,197528,0,0,0
2021,24,DOMESTIK,188,188,376,1042,1247,2289,0,44699,18797,63496,21317,6114,27431,0,0,0
2022,24,DOMESTIK,123,89,212,386,379,765,0,8344,4171,12515,60388,1041,61429,6,8,14
2023,24,DOMESTIK,137,135,272,151,212,363,0,0,0,0,98.38,13.83,112.21,0,0,0
2024,24,DOMESTIK,88,92,180,330,395,725,0,1308,710,2018,52056,16625,68681,0,0,0
2020,371,DOMESTIK,3197,3198,6395,30178,31126,61304,0,168038,153017,321055,1461079,1224305,2685384,0,0,0
2021,371,DOMESTIK,5108,5109,10217,34839,39009,73848,0,161943,249478,411421,1364037,1711138,3075175,0,0,0
