waktu_id,rute_id,jumlah_penerbangan,jumlah_penumpang,kapasitas_seat,jumlah_barang_kg,jumlah_pos_kg,load_factor_pct
2022,232,768,228529,260780,9923595.0,31119.0,87.63
2022,233,1840,637181,747818,4321665.0,61494.0,85.21
2022,234,212,29422,38160,698.0,0.0,77.1
2022,237,1878,260571,312779,2044558.0,23.87,83.31
2022,241,21891,3246059,3915603,28268432.0,272.78,82.9
2022,242,1444,180122,228225,3672936.0,27.61,78.92
2022,243,5985,816674,1087521,8355936.0,143402.0,75.1
2022,245,1828,208438,294.93,1061420.0,3.49,70673.72
2022,246,340,42329,53.04,3.13,40.0,79805.81
2022,247,6.29,882803,1135635,5648137.0,13.56,77.74
2022,250,344,82578,96324,2744610.0,0.0,85.73
2022,251,3505,470562,574223,4572957.0,48.62,81.95
2022,252,495,157181,200785,571606.0,477.0,78.28
2022,253,22,4834,5522,199866.0,0.0,87.54
2022,255,33,2.08,5346,86.16,48.0,0.04
2022,256,1791,249532,300.44,163.81,679.0,83055.52
2022,257,659,94093,154330,3157158.0,0.0,60.97
2022,259,13,1388,2457,0.0,0.0,56.49
2022,261,1951,264779,410137,21733493.0,623793.0,64.56
2022,262,9951,1449852,1792955,7655163.0,28.96,80.86
2022,263,31,3783,8951,34316.0,0.0,42.26
2022,264,565,71445,81304,2652274.0,0.0,87.87
2022,265,1,10,162,260.0,0.0,6.17
2022,266,5696,849.28,1032553,7731840.0,17.46,0.08
2022,267,759,81223,91.08,428.63,0.0,89177.65
2022,268,10067,1454896,1773066,10833908.0,33.17,82.06
2022,269,2672,366682,469795,3175126.0,5.3,78.05
2022,270,9.38,1430134,1654908,3381621.0,34.08,86.42
2022,271,1943,248.79,317244,2778223.0,24.38,0.08
2022,273,11443,1607535,1965262,14248160.0,22.58,81.8
2022,274,314,9,588,6302985.0,2542.0,1.53
2022,276,445,33060,56110,2758191.0,272.0,58.92
2022,277,12360,1705435,2117819,69230922.0,70957.0,80.53
2022,278,367,35737,44.04,295.19,0.0,81146.68
2022,279,4024,563882,726107,1483239.0,16.71,77.66
2022,280,1164,144836,186872,2208553.0,40.29,77.51
2022,281,6341,877224,1066413,2887934.0,18.81,82.26
2022,283,17822,2594148,3084386,13826104.0,205.03,84.11
2022,284,527,119639,151629,4030492.0,28190.0,78.9
2022,285,456,0,0,7988202.0,0.0,0.0
2022,286,100,16714,26884,1085836.0,0.0,62.17
2022,289,144,13501,22609,210.44,155.0,59.72
2022,290,3231,426849,567839,3676820.0,7.1,75.17
2022,291,4472,651865,778094,1175059.0,7.26,83.78
2022,292,1592,197939,264366,3673946.0,15.22,74.87
2022,293,1586,161324,383537,27809587.0,134461.0,42.06
2022,294,814,90359,106144,2049569.0,10.39,85.13
2022,295,1172,151581,186408,1818848.0,8.28,81.32
2022,296,17.45,2531093,3085030,25876230.0,405.74,82.04
2022,297,6,802,1134,0.0,0.0,70.72
2022,298,21,5991,9192,137742.0,17810.0,65.18
2022,299,38,4381,7572,73915.0,0.0,57.86
2022,300,9784,1333009,1723413,2404630.0,6.49,77.35
2022,302,145,778,1.74,128.0,0.0,44712.64
2022,303,227,1072,2724,638.0,3.0,39.35
2022,304,90,12279,16856,298.0,0.0,72.85
2022,305,14,435,896,0.0,0.0,48.55
2022,306,2,88,144,0.0,0.0,61.11
2022,307,4,36,256,0.0,0.0,14.06
2022,313,1237,51.75,75064,205.73,0.0,0.07
2022,314,30,954,1.44,80.0,0.0,66250.0
2022,317,227,26585,40698,24719.0,1300.0,65.32
2022,320,64,3625,5557,829.0,0.0,65.23
2022,323,1,15,72,0.0,0.0,20.83
2022,327,991,157868,198939,1340354.0,3.0,79.35
2022,328,602,73426,121448,172.69,1.0,60.46
2022,329,981,54762,70576,387.41,0.0,77.59
2022,330,1823,35086,48976,3092823.0,0.0,71.64
2022,331,734,103496,153742,240.63,8.0,67.32
2022,332,322,38342,54544,148.34,100.0,70.3
2022,333,2.29,289824,400718,2222216.0,12.94,72.33
2022,334,670,19851,28.48,31.72,0.0,69701.54
2022,335,1967,270282,362985,1855655.0,14.98,74.46
2022,336,15566,218263,303696,94738372.0,0.0,71.87
2022,337,299,10433,14352,21.9,0.0,72.69
2022,338,905,130879,162900,7935.0,0.0,80.34
2022,339,274,39480,49320,86977.0,0.0,80.05
2022,340,282,12078,20304,229.84,0.0,59.49
2022,341,555,172043,196011,638827.0,142629.0,87.77
2022,344,359,50882,65167,4951.0,0.0,78.08
2022,345,575,225916,242796,1272418.0,268348.0,93.05
2022,347,439,70923,101264,44829.0,0.0,70.04
2022,349,24,2855,5208,14581.0,0.0,54.82
2022,351,1.13,127507,187824,125.48,0.0,67.89
2022,353,403,97591,111219,45040.0,201124.0,87.75
2022,354,294,84129,88984,1419509.0,16780.0,94.54
2022,355,162,7116,11664,845.0,0.0,61.01
2022,360,39,3847,7.02,21.12,0.0,54800.57
2022,361,727,122.27,156175,965.6,953.0,0.08
2022,362,3594,541398,719326,108562.0,0.0,75.26
2022,363,2329,247853,333.76,351.6,1.24,74260.85
2022,364,3281,191573,241837,134.95,0.0,79.22
2022,366,2373,475412,551324,779739.0,106.0,86.23
2022,368,563,66681,106923,2094884.0,0.0,62.36
2022,369,82,2.45,5904,19.84,0.0,0.04
2022,371,61,6331,15383,103663.0,0.0,41.16
2022,374,42,4420,7560,0.0,0.0,58.47
2022,375,2102,317517,377729,33535.0,1300.0,84.06
2022,382,856,144181,196920,302659.0,0.0,73.22
2022,383,5665,1205738,1437191,5464984.0,8418.0,83.9
2022,384,1304,198295,261598,121.23,372.0,75.8
2022,386,377,13445,27144,12.15,0.0,49.53
2022,387,6879,1090217,1344171,866.79,37.47,81.11
2022,390,1409,285046,320466,1517677.0,0.0,88.95
2022,394,1791,118.43,150256,416.1,0.0,0.08
2022,395,117,14071,28807,338414.0,11740.0,48.85
2022,396,3313,495503,647441,1878567.0,3.3,76.53
2022,397,725,37724,52.2,42.17,0.0,72268.2
2022,401,1657,238588,320147,73.71,5.0,74.52
2022,402,111,14675,19.49,37.76,0.0,75295.02
2022,408,1521,79.29,109132,352.83,0.0,0.07
2022,409,721,43229,51912,19.39,0.0,83.27
2022,411,66,2047,4752,960.0,0.0,43.08
2022,412,286,16.1,20592,15.66,0.0,0.08
2022,414,102,4471,7344,1.17,0.0,60.88
2022,415,701,39321,50472,82.06,0.0,77.91
2022,416,830,42225,59512,33.92,0.0,70.95
2022,417,1,162,215,0.0,0.0,75.35
2022,419,3889,210148,278164,679.39,0.0,75.55
2022,421,169,7702,12438,469.0,0.0,61.92
2022,422,37,1216,2664,0.0,0.0,45.65
2022,424,1485,212785,290235,1433376.0,2.46,73.31
2022,427,94,4800,26314,1523500.0,0.0,18.24
2022,428,682,38477,47224,9.49,0.0,81.48
2022,429,877,95344,141542,684.89,0.0,67.36
2022,432,752,97575,123032,18.02,51.0,79.31
2022,433,326,38051,52116,49.83,0.0,73.01
2022,435,228,27712,35838,33.78,100.0,77.33
2022,436,697,87856,110538,39.2,1.0,79.48
2022,437,30,1303,2.1,0.0,0.0,62047.62
2022,439,364,38069,56806,2.43,0.0,67.02
2022,440,486,55598,77272,6.9,0.0,71.95
2022,441,1.69,221703,275782,166.27,1.03,80.39
2022,443,186,14828,29256,433.0,0.0,50.68
2022,445,6,553,1.02,1.13,0.0,54215.69
2022,446,202,18756,31794,25.12,85.0,58.99
2022,447,704,73991,109836,12.87,0.0,67.36
2022,455,172,23861,30960,102.0,0.0,77.07
2022,466,960,42947,69.12,85.2,0.0,62133.97
2022,469,238,9646,17136,444.0,0.0,56.29
2022,471,642,28928,46224,77.11,0.0,62.58
2022,474,3966,644.59,784692,3265947.0,4.39,0.08
2022,475,312,12594,22464,36.46,0.0,56.06
2022,476,643,6174,8566,17.92,9.0,72.08
2022,486,103,4.36,7416,1.36,0.0,0.06
2022,487,603,26084,43416,75.84,0.0,60.08
2022,488,2411,311442,423428,155025.0,140.0,73.55
2022,492,511,28.33,36792,18.44,0.0,0.08
2022,495,254,13513,18288,328.0,0.0,73.89
2022,496,960,50466,71438,68.15,0.0,70.64
2022,497,1922,256669,366610,14369.0,0.0,70.01
2022,498,1779,110588,138.99,84.14,0.0,79565.44
2022,499,18,2958,3653,0.0,0.0,80.97
2022,500,724,73750,104591,1122803.0,0.0,70.51
2022,501,258,8898,18216,77.74,0.0,48.85
2022,506,144,5451,10368,340.0,0.0,52.58
2022,507,904,127956,179.82,1196467.0,234.0,71157.82
2022,508,856,37344,55112,424.51,0.0,67.76
2022,509,594,30092,42768,125.74,0.0,70.36
2022,510,447,20363,32184,24.61,0.0,63.27
2022,511,1395,89507,113976,519.33,0.0,78.53
2022,512,213,10595,15336,17.24,0.0,69.09
2022,513,398,18764,28656,19.61,0.0,65.48
2022,515,2934,436414,563456,3618685.0,12.51,77.45
2022,516,864,58943,81648,499.94,0.0,72.19
2022,518,1014,54989,77988,328.68,0.0,70.51
2022,519,106,4434,7632,168.0,0.0,58.1
2022,521,2184,131034,157248,206.65,0.0,83.33
2022,522,301,12752,21672,24.08,0.0,58.84
2022,524,440,60697,79638,4291.0,0.0,76.22
2022,526,164,17677,29556,58.0,0.0,59.81
2022,527,196,24154,34318,573.0,0.0,70.38
2022,532,1671,236216,298165,554119.0,0.0,79.22
2022,535,174,24546,31032,130762.0,0.0,79.1
2022,536,216,31510,38880,26483.0,0.0,81.04
2022,538,1.17,62819,84.24,51.71,0.0,74571.46
2022,539,387,18.85,27864,15.0,0.0,0.07
2022,543,712,89816,133604,159.21,145.0,67.23
2022,545,4,91,288,0.0,0.0,31.6
2022,548,425,20014,30.6,3.94,0.0,65405.23
2022,551,500,2.49,6.12,270.0,0.0,40.69
2022,553,44,5911,7920,4372.0,0.0,74.63
2022,555,3755,585733,747807,2990938.0,8.69,78.33
2022,556,1099,58391,79128,29.61,0.0,73.79
2022,557,180,7016,12.96,5.91,0.0,54135.8
2022,558,129,15281,23.22,3.28,0.0,65809.65
2022,560,317,11723,22824,4.69,0.0,51.36
2022,561,312,14572,22464,8.42,0.0,64.87
2022,562,1134,138439,186089,864.78,4.46,74.39
2022,563,2,43,144,0.0,0.0,29.86
2022,564,253,10786,18216,170.0,0.0,59.21
2022,568,240,26334,43200,120552.0,0.0,60.96
2022,569,647,81036,138559,74.92,161.0,58.48
2022,570,606,94.21,128.6,495.14,14.0,73.26
2022,572,1.47,75296,105.84,71.66,0.0,71141.35
2022,573,2557,390709,505829,2088318.0,5.66,77.24
2022,577,985,48194,70.92,64.13,0.0,67955.44
2022,579,216,4314,8448,7.23,0.0,51.07
2022,580,400,49085,77004,239.49,353.0,63.74
2022,581,560,23354,40.32,24.44,0.0,57921.63
2022,583,3088,402572,545711,2860752.0,10.12,73.77
2022,584,407,50466,81343,374.35,500.0,62.04
2022,585,220,9881,15840,0.0,0.0,62.38
2022,587,245,8204,17.64,1.19,0.0,46507.94
2022,588,599,24988,43128,40.51,0.0,57.94
2022,589,482,18275,34704,262.0,0.0,52.66
2022,590,1395,78009,100.44,70.67,0.0,77667.26
2022,592,62,2265,4464,1.41,0.0,50.74
2022,593,607,36156,43672,9.59,0.0,82.79
2022,594,2,4,24,0.0,0.0,16.67
2022,595,162,630,1944,219.0,2.0,32.41
2022,599,335,12718,24.12,439.0,0.0,52728.03
2022,601,4,133,288,0.0,0.0,46.18
2022,605,13,0,156,0.0,0.0,0.0
2022,606,62,418,894,153.0,0.0,46.76
2022,611,156,23176,28080,420.0,0.0,82.54
2022,613,1.58,158.58,202668,539.17,0.0,0.08
2022,616,1641,163108,206388,602.02,0.0,79.03
2022,618,6,188,432,0.0,0.0,43.52
2022,621,22,558,1584,35.0,0.0,35.23
2022,622,1995,146641,176264,254.51,0.0,83.19
2022,623,1689,100294,137064,182.8,0.0,73.17
2022,624,108,4.05,7776,45.0,0.0,0.05
2022,625,40,6054,7200,0.0,0.0,84.08
2022,626,2,0,24,0.0,0.0,0.0
2022,631,1345,180784,261493,572.04,1.0,69.14
2022,632,32,1.03,2304,28.0,0.0,0.04
2022,633,24,770,1728,57.0,0.0,44.56
2022,636,1158,170346,222.84,1225045.0,575.0,76443.19
2022,637,1,214,215,0.0,0.0,99.53
2022,642,478,62835,91278,183.75,719.0,68.84
2022,646,170,5994,12.24,66.0,0.0,48970.59
2022,647,24,550,1728,0.0,0.0,31.83
2022,648,2405,352184,471629,1934331.0,4.93,74.67
2022,649,399,18178,28728,423.0,0.0,63.28
2022,650,194,17918,22776,86.7,0.0,78.67
2022,651,305,13598,21.96,661.0,0.0,61921.68
2022,652,183,9131,13176,30.21,0.0,69.3
2022,653,1598,240171,297.09,1483056.0,120.0,80841.16
2022,656,473,67762,88461,141.13,0.0,76.6
2022,661,280,11477,20.16,19.3,0.0,56929.56
2022,662,290,0,0,3860717.0,0.0,0.0
2022,663,2058,289939,339225,5386732.0,1300.0,85.47
2022,665,58,6827,10104,29724.0,0.0,67.57
2022,666,94,12557,16920,15.0,0.0,74.21
2022,669,1342,74727,94582,401.51,0.0,79.01
2022,672,238,24475,39644,117.33,856.0,61.74
2022,674,2677,404346,502329,3021823.0,3.17,80.49
2022,675,54,1.98,2592,0.0,0.0,0.08
2022,677,5,90,144,10.74,0.0,62.5
2022,678,876,122036,171026,744.66,0.0,71.36
2022,679,64,1345,4504,0.0,0.0,29.86
2022,680,16,1714,2496,14.45,0.0,68.67
2022,681,710,111026,152.52,1669260.0,2.17,72794.39
2022,683,7975,1247643,1560310,11383030.0,13.68,79.96
2022,686,2156,307458,380359,2061634.0,9.29,80.83
2022,687,656,1827,4608,4466269.0,0.0,39.65
2022,688,163,88,1956,55.0,2.0,4.5
2022,691,605,81093,129997,695.18,468.0,62.38
2022,693,442,18033,31824,21.0,0.0,56.66
2022,694,2098,311854,396.6,2205215.0,1.49,78631.87
2022,696,9,389,648,64.0,0.0,60.03
2022,697,2271,326894,454715,1283946.0,458.0,71.89
2023,2,1038,56460,74736,77310.0,947.0,75.55
2023,4,2271,311665,376976,2107858.0,0.0,82.68
2023,7,64,5136,9984,5536.0,0.0,51.44
2023,10,2020,286858,364958,1328926.0,3090.0,78.6
2023,14,544,70895,97920,30131.0,0.0,72.4
2023,15,360,15966,25920,12420.0,3.0,61.6
2023,17,1535,241444,300510,8588.0,0.0,80.34
2023,19,208,55603,62816,772845.0,11428.0,88.52
2023,21,1854,234014,309966,3222963.0,0.0,75.5
2023,22,245,10335,17640,61335.0,373.0,58.59
2023,26,338,12853,16092,1793.0,0.0,79.87
2023,27,8,289,384,0.0,0.0,75.26
2023,28,877,81631,116379,385244.0,1378.0,70.14
2023,30,463,19163,33336,4925.0,44.0,57.48
2023,32,292,9792,13916,1263.0,0.0,70.37
2023,33,569,22300,41238,13714.0,152.0,54.08
2023,34,189,3400,9012,150.0,0.0,37.73
2023,36,678,31997,48816,192338.0,1576.0,65.55
2023,37,554,25834,40356,10504.0,58.0,64.02
2023,38,1916,272971,370286,2170660.0,3669.0,73.72
2023,39,175,45504,55582,1296347.0,0.0,81.87
2023,43,700,37932,50400,167336.0,0.0,75.26
2023,44,917,269317,301591,8208523.0,14859.0,89.3
2023,47,71,6692,12780,11169.0,0.0,52.36
2023,48,2413,128648,178798,105469.0,838.0,71.95
2023,49,418,23952,29970,859.0,0.0,79.92
2023,50,8131,1179487,1460390,11024534.0,25949.0,80.77
2023,52,158,24591,30890,18232.0,0.0,79.61
2023,53,686,38297,49392,844.0,0.0,77.54
2023,55,660,33163,47520,76620.0,1476.0,69.79
2023,59,1,148,162,0.0,0.0,91.36
2023,62,1616,246008,321642,1635332.0,3489.0,76.49
2023,63,6400,962226,1210064,5936865.0,13168.0,79.52
2023,65,936,140928,199862,183585.0,334.0,70.51
2023,67,721,98579,129780,749921.0,70.0,75.96
2023,68,342,41209,61560,94433.0,0.0,66.94
2023,72,2625,384932,472500,1801303.0,1803.0,81.47
2023,74,504,19360,36288,81696.0,727.0,53.35
2023,75,951,139494,171180,994907.0,874.0,81.49
2023,80,73,6982,13140,163.0,0.0,53.14
2023,87,434,62350,78120,327968.0,0.0,79.81
2023,88,4427,234692,326840,816030.0,7217.0,71.81
2023,89,170,18633,26520,50569.0,0.0,70.26
2023,92,174,23601,27116,13839.0,0.0,87.04
2023,95,1144,183450,223683,547677.0,200.0,82.01
2023,99,1063,148502,210641,583544.0,0.0,70.5
2023,101,757,41621,56416,91278.0,1459.0,73.78
2023,102,679,31454,48888,39446.0,1108.0,64.34
2023,107,2342,349140,605516,9967025.0,233121.0,57.66
2023,108,729,169925,214682,1432208.0,711.0,79.15
2023,110,3620,557593,708804,1571217.0,4709.0,78.67
2023,111,268,26928,41808,8500.0,0.0,64.41
2023,116,714,42070,51408,51321.0,405.0,81.84
2023,119,1552,88659,111412,48990.0,421.0,79.58
2023,120,245,8232,17640,3511.0,105.0,46.67
2023,121,1998,416194,474284,1092977.0,0.0,87.75
2023,122,294,39727,52334,18676.0,0.0,75.91
2023,124,43,0,0,221863.0,0.0,0.0
2023,125,11064,1628679,1975598,14139843.0,8984.0,82.44
2023,127,1235,183091,239827,551519.0,628.0,76.34
2023,128,102,5191,7344,0.0,0.0,70.68
2023,129,414,18578,23970,3480240.0,0.0,77.51
2023,133,138,18484,24840,124103.0,0.0,74.41
2023,135,161,20817,29148,47054.0,0.0,71.42
2023,136,353,16333,25416,6566.0,73.0,64.26
2023,138,444,49022,79920,247733.0,0.0,61.34
2023,140,169,5905,14690,9.0,0.0,40.2
2023,143,362,13589,26064,5203.0,105.0,52.14
2023,144,397,18565,28764,11811.0,186.0,64.54
2023,146,725,37611,51840,3499457.0,0.0,72.55
2023,148,759,117261,161495,611762.0,2989.0,72.61
2023,149,7043,1043796,1313260,4256200.0,22078.0,79.48
2023,150,482,19204,34704,11823.0,118.0,55.34
2023,151,2350,362843,423000,2794748.0,838.0,85.78
2023,152,85,3835,5972,0.0,0.0,64.22
2023,153,2948,483135,571525,1684316.0,4427.0,84.53
2023,154,2587,400541,473777,2135947.0,856.0,84.54
2023,156,9169,1360876,1649797,15688188.0,30241.0,82.49
2023,157,179,7321,12888,6278.0,60.0,56.8
2023,158,208,25545,37440,10024.0,0.0,68.23
2023,163,25,2712,4500,1545.0,0.0,60.27
2023,164,3539,612911,712082,3084180.0,11813.0,86.07
2023,166,379,16759,27288,1454.0,0.0,61.42
2023,169,818,48581,67344,141255.0,1689.0,72.14
2023,170,1980,328751,401340,314226.0,1420.0,81.91
2023,173,2469,341050,388015,437047.0,5821.0,87.9
2023,174,2049,314315,414900,584633.0,479.0,75.76
2023,175,738,107613,139428,212369.0,383.0,77.18
2023,177,558,75465,100440,536117.0,774.0,75.13
2023,178,2172,370822,438448,3293842.0,24354.0,84.58
2023,179,714,33105,51408,0.0,0.0,64.4
2023,184,682,93751,122760,721614.0,0.0,76.37
2023,186,2478,300484,398204,3663771.0,0.0,75.46
2023,187,1936,270076,368991,1242358.0,18622.0,73.19
2023,188,796,102954,143398,15182.0,0.0,71.8
2023,189,492,45754,88422,254479.0,0.0,51.75
2023,190,398,13969,28593,1781.0,0.0,48.85
2023,191,256,24431,30720,2142.0,0.0,79.53
2023,195,152,3717,10944,86.0,78.0,33.96
2023,196,1415,74317,101880,154560.0,2055.0,72.95
2023,198,520,51581,77995,106957.0,1339.0,66.13
2023,200,416,41014,62395,83239.0,0.0,65.73
2023,201,1098,145449,188214,124726.0,0.0,77.28
2023,203,104,4367,7488,89.0,0.0,58.32
2023,205,176,5886,12672,341.0,0.0,46.45
2023,206,32,6940,9888,95249.0,0.0,70.19
2023,207,1010,167575,239418,6225465.0,64.0,69.99
2023,208,423,75511,86048,546476.0,0.0,87.75
2023,209,282,55864,59430,6008.0,34730.0,94.0
2023,211,508,91812,125106,1479922.0,0.0,73.39
2023,212,34,3434,6320,29937.0,0.0,54.34
2023,214,6407,958417,1157506,3397501.0,3781.0,82.8
2023,215,1433,170318,232828,1970126.0,500.0,73.15
2023,216,3850,541761,687825,945742.0,45.0,78.76
2023,217,2188,628058,708094,15910582.0,25374.0,88.7
2023,218,33262,4961724,6154776,17882030.0,16693.0,80.62
2023,219,2403,343129,398330,2994803.0,0.0,86.14
2023,220,86,0,0,4195822.0,59361.0,0.0
2023,221,1446,486322,556348,12581638.0,448285.0,87.41
2023,223,544,76734,99239,370179.0,4690.0,77.32
2023,225,1098,124733,176512,1383243.0,0.0,70.67
2023,227,60,3664,4680,303253.0,0.0,78.29
2023,229,2489,500744,671422,26424254.0,65284.0,74.58
2023,230,1510,275805,372173,7504702.0,7667.0,74.11
2023,231,1850,417923,513088,12536683.0,505371.0,81.45
2023,232,924,284303,306498,8325391.0,113086.0,92.76
2023,233,2754,887805,1153409,7308107.0,83574.0,76.97
2023,234,762,88608,119820,33199.0,0.0,73.95
2023,236,172,25722,30960,14730.0,0.0,83.08
2023,237,2363,322092,395178,2916979.0,0.0,81.51
2023,240,164,23536,25584,1488.0,0.0,91.99
2023,241,22046,3414822,4022289,32054921.0,93233.0,84.9
2023,242,1472,193187,248144,2181808.0,0.0,77.85
2023,243,14304,1822318,2442478,9211350.0,105569.0,74.61
2023,244,6,753,972,0.0,0.0,77.47
2023,245,2106,249981,345742,821832.0,0.0,72.3
2023,246,641,83892,99896,8070.0,0.0,83.98
2023,247,6212,895052,1103673,7315881.0,1825.0,81.1
2023,250,719,157754,198396,5182591.0,0.0,79.51
2023,251,4258,552702,699226,5679542.0,0.0,79.04
2023,252,970,300414,401016,1062617.0,2591.0,74.91
2023,253,537,97678,138641,2448892.0,4550.0,70.45
2023,254,30,3177,4531,9292.0,0.0,70.12
2023,256,1280,176563,220158,218146.0,0.0,80.2
2023,257,1493,199306,296709,3254583.0,0.0,67.17
2023,261,2129,333474,454386,15626356.0,678263.0,73.39
2023,262,10002,1495858,1810026,7618347.0,17088.0,82.64
2023,263,280,51170,67880,2271258.0,0.0,75.38
2023,264,2123,280090,345102,1624639.0,0.0,81.16
2023,265,519,51400,88548,1132.0,0.0,58.05
2023,266,5960,898456,1073928,7459791.0,14708.0,83.66
2023,267,956,108359,114720,475369.0,0.0,94.46
2023,268,9671,1401445,1702993,12225189.0,5908.0,82.29
2023,269,3050,444489,549974,4657397.0,3103.0,80.82
2023,270,10323,1534343,1816503,3233851.0,15274.0,84.47
2023,271,2332,302975,383202,4585414.0,0.0,79.06
2023,272,196,23517,35280,32.0,0.0,66.66
2023,273,10619,1615481,1904340,13624116.0,16685.0,84.83
2023,274,671,118794,155559,8482403.0,14520.0,76.37
2023,275,192,53769,82896,366689.0,28.0,64.86
2023,276,1209,146547,194486,4589333.0,528.0,75.35
2023,277,20962,3005022,3863119,53653573.0,63822.0,77.79
2023,278,358,38418,42960,281161.0,0.0,89.43
2023,279,4461,623254,786121,2455000.0,9096.0,79.28
2023,280,1513,201560,241900,2398223.0,0.0,83.32
2023,281,7434,1031751,1233226,2713923.0,797.0,83.66
2023,283,21360,3065045,3749614,13541673.0,89647.0,81.74
2023,284,1048,216457,281077,3443323.0,46347.0,77.01
2023,285,426,0,0,4692637.0,0.0,0.0
2023,286,451,71764,92246,1070652.0,0.0,77.8
2023,287,72,11466,18339,36005.0,0.0,62.52
2023,288,268,26372,42344,11009.0,0.0,62.28
2023,290,3125,442786,538194,4148478.0,458.0,82.27
2023,291,5367,858646,997278,1059406.0,6377.0,86.1
2023,292,1800,217700,300348,4767673.0,0.0,72.48
2023,293,1736,367102,493799,23408416.0,107687.0,74.34
2023,294,745,98494,115604,1037173.0,0.0,85.2
2023,295,1281,173103,207120,2177076.0,0.0,83.58
2023,296,17999,2636673,3222639,29036098.0,103666.0,81.82
2023,299,824,126595,148020,716641.0,3012.0,85.53
2023,300,10635,1476684,1840772,2954273.0,4840.0,80.22
2023,302,518,2423,6216,4181.0,0.0,38.98
2023,304,306,49552,56916,597.0,0.0,87.06
2023,305,30,1538,2320,0.0,0.0,66.29
2023,311,62,10158,11648,390.0,0.0,87.21
2023,313,872,54645,74212,163097.0,153.0,73.63
2023,317,1040,93533,175220,126790.0,0.0,53.38
2023,327,1044,134673,206761,1194673.0,1125.0,65.13
2023,328,531,68726,105195,404579.0,1.0,65.33
2023,329,962,54668,69264,354206.0,3688.0,78.93
2023,330,1844,28685,39992,3677211.0,0.0,71.73
2023,331,642,102319,137040,355719.0,900.0,74.66
2023,333,2018,273518,369908,1955637.0,559.0,73.94
2023,334,721,19240,28676,43758.0,0.0,67.09
2023,335,1872,264837,346044,1960760.0,6571.0,76.53
2023,336,13559,260277,330439,81780596.0,332.0,78.77
2023,337,342,12573,16246,18646.0,0.0,77.39
2023,338,2773,371722,486756,94861.0,0.0,76.37
2023,339,814,127451,146520,370198.0,0.0,86.99
2023,340,245,11266,17640,217856.0,957.0,63.87
2023,341,1822,596502,661947,6067664.0,19.0,90.11
2023,344,517,79446,96061,3877.0,0.0,82.7
2023,345,1321,571406,639454,3180985.0,793008.0,89.36
2023,346,12,1942,2208,0.0,0.0,87.95
2023,347,927,148873,212240,260776.0,0.0,70.14
2023,349,1113,265087,308516,4387314.0,0.0,85.92
2023,351,3145,401982,513174,616444.0,0.0,78.33
2023,353,1156,285789,320851,862317.0,236656.0,89.07
2023,354,524,153722,159008,2508472.0,79137.0,96.68
2023,358,449,60170,80820,226831.0,0.0,74.45
2023,360,160,17712,25550,16155.0,0.0,69.32
2023,361,787,140909,168902,706367.0,2078.0,83.43
2023,362,9451,1430090,1913290,782245.0,2853.0,74.75
2023,363,3267,443917,544232,313171.0,0.0,81.57
2023,364,4375,259344,337100,163121.0,1344.0,76.93
2023,366,5334,926575,1126641,2602352.0,725.0,82.24
2023,368,1694,280336,356265,1017482.0,1191.0,78.69
2023,371,344,63246,86416,594162.0,0.0,73.19
2023,372,426,58630,74976,0.0,0.0,78.2
2023,374,9,1139,1602,0.0,0.0,71.1
2023,375,5879,866316,1050807,78923.0,0.0,82.44
2023,379,68,1742,12240,8566.0,0.0,14.23
2023,381,450,88735,104563,3135905.0,0.0,84.86
2023,382,2205,334107,502408,766074.0,0.0,66.5
2023,383,12621,2512167,3107027,4424374.0,37700.0,80.85
2023,384,1790,300895,371924,304250.0,208.0,80.9
2023,386,262,19913,39885,10927.0,0.0,49.93
2023,387,8155,1350740,1541131,994050.0,51100.0,87.65
2023,390,4289,721809,900755,2449434.0,36041.0,80.13
2023,391,4,612,860,296.0,250.0,71.16
2023,394,2116,125832,170612,310570.0,2281.0,73.75
2023,395,1463,350183,444943,7640631.0,59781.0,78.7
2023,396,3539,506414,683479,2677904.0,2634.0,74.09
2023,397,711,31920,51192,67726.0,849.0,62.35
2023,400,607,101376,117447,155513.0,0.0,86.32
2023,401,2816,437967,551704,213998.0,6.0,79.38
2023,402,466,69173,83880,439595.0,0.0,82.47
2023,408,1641,90892,124366,349845.0,3366.0,73.08
2023,409,711,43603,51192,31484.0,452.0,85.18
2023,411,29,186,348,288.0,0.0,53.45
2023,412,278,14674,20016,14466.0,0.0,73.31
2023,414,159,7700,11448,1540.0,1.0,67.26
2023,415,749,35852,53928,51107.0,392.0,66.48
2023,416,949,50404,69600,44361.0,252.0,72.42
2023,417,177,36033,38055,0.0,27061.0,94.69
2023,419,3736,213828,277724,589180.0,7168.0,76.99
2023,424,1481,209864,295603,941191.0,7940.0,71.0
2023,427,523,124785,145081,4120118.0,0.0,86.01
2023,428,2061,114050,164070,22112.0,0.0,69.51
2023,429,2163,276260,350128,1908274.0,0.0,78.9
2023,432,2124,286699,348504,61376.0,0.0,82.27
2023,433,1327,175427,220764,203930.0,0.0,79.46
2023,435,2233,283254,357660,868689.0,0.0,79.2
2023,436,3162,440543,519114,543220.0,0.0,84.86
2023,438,241,0,0,2440812.0,0.0,0.0
2023,439,1379,168465,225946,27439.0,0.0,74.56
2023,440,1879,239427,305420,98173.0,0.0,78.39
