waktu_id,bandara_id,kategori,pesawat_dtg,pesawat_brk,pesawat_total,penumpang_dtg,penumpang_brk,penumpang_total,penumpang_tra,bagasi_dtg,bagasi_brk,bagasi_total,barang_dtg,barang_brk,barang_total,pos_dtg,pos_brk,pos_total
2021,152,DOMESTIK,5442,5442,10884,15802,12933,28735,0,421.36,55571,476931,8384536,291702,8676238,0,0,0
2022,152,DOMESTIK,1,5302,5303,0,35195,35195,62,0,249763,249763,1305,6724025,6725330,0,288,288
2023,152,DOMESTIK,2171,4493,6664,8753,26236,34989,3,85584,157962,243546,3995227,3262876,7258103,0,6,6
2024,152,DOMESTIK,4961,5002,9963,20996,18382,39378,0,213876,63.45,277326,8785656,465.32,9250976,0,0,0
2020,46,DOMESTIK,3197,3198,6395,30178,31126,61304,0,168038,153017,321055,1461079,1224305,2685384,0,0,0
2021,46,DOMESTIK,5108,5109,10217,34839,39009,73848,0,161943,249478,411421,1364037,1711138,3075175,0,0,0
2022,46,DOMESTIK,6.76,6759,13519,52205,58854,111059,1,293457,409353,702.81,1792056,2109202,3901258,0,0,0
2023,46,DOMESTIK,5005,5008,10013,44847,48833,93.68,5,327503,374778,702281,2261228,1649348,3910576,0,0,0
2024,46,DOMESTIK,5453,5452,10905,46.64,49.34,95.98,0,401498,413649,815147,2563226,1920912,4484138,0,0,0
2020,131,DOMESTIK,1985,1.97,3955,78351,78347,156698,42,660565,648369,1308934,743141,395466,1138607,27893,8349,36242
2021,131,DOMESTIK,3193,3.19,6383,105869,108643,214512,9,1103961,1047053,2151014,1354704,1220707,2575411,37577,10591,48168
2022,131,DOMESTIK,3447,3454,6901,130973,130889,261862,203,1417789,1358421,2776210,1145498,1618685,2764183,19,171,190
2023,131,DOMESTIK,4072,4101,8173,152657,152269,304926,38,1559856,1454868,3014724,1161678,1649174,2810852,73302,14.63,87932
2024,131,DOMESTIK,4391,4444,8835,176959,174461,351.42,294,1702700,1531181,3233881,1439631,2457281,3896912,52021,13585,65606
2024,131,INTERNASIONAL,22,22,44,13,17,30,0,0,0,0,199.22,0,199.22,0,0,0
2020,215,DOMESTIK,5666,5.67,11336,12861,13564,26425,137,93052,101934,194986,52168,6218622,6270790,0,0,0
2021,215,DOMESTIK,4532,4529,9061,11379,12014,23393,0,60565,87448,148013,74103,4611062,4685165,0,0,0
2022,215,DOMESTIK,4323,4328,8651,17634,19123,36757,11,108022,136405,244427,15323,3650802,3666125,0,0,0
2023,215,DOMESTIK,3818,3823,7641,20.52,22272,42792,4,175863,144532,320395,22727,3058958,3081685,0,0,0
2024,215,DOMESTIK,4478,4482,8.96,21083,21165,42248,0,140714,138.21,278924,104032,3729225,3833257,0,0,0
2020,91,DOMESTIK,328,328,656,3338,3338,6676,0,22051,15344,37395,0,0,0,0,0,0
2021,91,DOMESTIK,1042,1042,2084,7536,7938,15474,0,100048,63344,163392,52115,12213,64328,0,0,0
2022,91,DOMESTIK,1254,1264,2518,12037,12615,24652,50,131023,95823,226846,66.73,12.11,78.84,65,0,65
2023,91,DOMESTIK,1607,1609,3216,15.87,16426,32296,0,183924,138475,322399,99009,10168,109177,0,0,0
2024,91,DOMESTIK,1327,1329,2656,17084,18.52,35604,42,182897,134131,317028,87233,6221,93454,0,0,0
2020,209,DOMESTIK,9049,9166,18215,84451,101.61,186061,9278,56327,46.94,103267,1094900,17296137,18391037,0,0,0
2021,209,DOMESTIK,10684,11209,21893,134038,143854,277892,0,1635054,1793287,3428341,2082139,17938414,20020553,0,0,0
2022,209,DOMESTIK,4232,4486,8718,51223,67564,118787,30507,521932,1149782,1671714,549458,3512694,4062152,0,0,0
2023,209,DOMESTIK,7464,7502,14966,164887,133057,297944,36409,1696011,1785754,3481765,1731932,4960076,6692008,0,2,2
2024,209,DOMESTIK,13.81,13833,27643,355548,369141,724689,36.65,2686720,2894333,5581053,4807008,16878514,21685522,0,0,0
2020,142,DOMESTIK,5487,5695,11182,53.38,56988,110368,0,287879,427073,714952,260009,3501721,3761730,0,0,0
2021,142,DOMESTIK,6021,6049,12.07,77348,84279,161627,0,393941,681044,1074985,191108,1583843,1774951,0,0,0
2022,142,DOMESTIK,6301,6324,12625,84.96,87574,172534,0,472129,463282,935411,409686,3199010,3608696,0,0,0
2023,142,DOMESTIK,6357,6365,12722,94377,93106,187483,0,470213,527428,997641,414997,2790654,3205651,0,0,0
2024,142,DOMESTIK,6512,6604,13116,113113,112147,225.26,4,600597,695673,1296270,481925,2191989,2673914,0,0,0
